text,label
PLT slamming their brand name on everything winds me up. You’ll find something really nice but it’s got ‘PRETTY LITTLE THING’ written in caps all over the front,0
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",1
A wrong impression is once again my specialty,1
"@USER despicable tweet, my liege",1
drinking cold water after putting in a piece of mint gum should be an olympic sport,0
Tinnitus is my favourite thing ever I love it. So loud so atmospheric HTTPURL,1
rom coms from the 2000s are simply built different,0
wearing all manners of rings and chains bc i always have to be the sexiest person in the home depot,0
Overheard a girl on the bus say she makes a cheesecake any time she’s bored and I just wanna be her friend now,0
why is the weather having a mid life crisis,1
Mental shoot out ends. Silent pause. Sirens start Always so perfectly timed LineOfDuty LineofDuty6 LOD6 LOD,1
Hahaha these lads have never heard gucci mane or migos in their lives UniversityChallenge,0
white ppl sure do love Himalayan pink sea salt,0
Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane,1
there isn’t a labor shortage. no one wants to work at a minimum wage job with no benefits; where hogs &amp; karens get free meals and coupons for throwing tantrums. idk how this is news to anyone under 30.,0
just got a jalapeno seed in my eye... it was the worst pain I've ever felt but thank God for me being a biologist/chemist &amp; not being afraid to put my eye under water,0
i lost the promise ring my boyfriend got for me about a year ago… and when he left for basic he let me keep the one i gave him since he couldnt take it. well i found mine- our rings are back together :) HTTPURL,0
Liberty just went 95 yards on us with ease. Damn we’re so soft,0
Being able to open all of the windows today because it’s warm makes me so,0
Only 10 minutes into AEWAllOut and I'm already pumped! When was the last time the WWE did this?,0
fully vaxxed feeling very girlboss,1
So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth,1
employer: so what are your strengths me: i’m smart i’m funny i’m nice i’m cool i’m creative i’m hardworking i’m made of wood i’m honest i’m fast i’m awesome i’m hot i’m chronically ill i’m little i’m in demand i’m,1
"I'm late to the party, but The Politician on Netflix is making me laugh and cry multiple times in an episode and I love it so much",0
"@USER Another misogynistic, homophobic rapper.. how shocking!",1
"using loops, building an idea on that loop, and then deleting the loop has been a fun little exercise recently",0
"Well, my vaccinated therapist tested positive for Covid. Hope she’s okay and hope my mental health hangs on for 10 extra days.",0
did SM change the DCM thumbnail??,0
Very sad to hear about Sean Lock's passing. A very funny man.,0
watching tik toks at full volume in the middle of the airport should be a federal offense,1
it's too bad i forgot how to play my clarinet so close to my recital,1
I’m getting the vaccine on Wednesday,0
i know i’m going through it when i can’t even fake tan,0
@USER @USER hes fucking horrible,0
anthony dropped his phone in the ocean,0
you like ketchup but not tomatoes??? grow up,1
"Ok, so @USER and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: HTTPURL HTTPURL",1
"one time i lost a tooth in a bowl of lucky charms and then thought it was a marshmellow, bit into it, and cracked another tooth",0
"It's important to note that majority of Americans voted for Hillary so if you are feeling alone and betrayed, you are wrong. We are here.",0
Look at me go. I've won myself afternoon tea! HTTPURL,0
Funny how my phone starts turning into a piece of shit when the new iPhone comes out,1
why is butter so extraordinary,0
Taxes are just the best and I cannot wait to pay more,1
"""friends""",1
"Study, study, study",0
"My uber driver talked about the failing American education system, the American dream, and doing acid in Amsterdam all in a 10 minute span",0
so like does anyone even remember what happened in september,0
Happy 45th birthday Chester Bennington! We wish we could have celebrated today with you. You will always be in our hearts. linkinparkforlife ChesterBennington HappyBirthday LinkinPark SuicidePrevention wewillalwaysloveyou,0
Frankie is so lucky to have some amazing people in his life. Those that haven’t bothered are missing out!,0
"women say they want a man who has his life together. so how come whenever i show one the seven days’ worth of microwaved broccoli, carrot circles and chicken breast i keep in a tupperware in my fridge at all times, they are instantly rendered catatonic with clinical depression",0
How do I stop thinking literally everything is corny ??,0
I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,1
Sherlock Sherlock Sherlock Sherlock Sherlock Sherlock,0
This Is Us is the best show ever I recommend 10/10,0
"Incredible scenes in Nottingham, as it begins to rain for the first time this hour.",1
I wanna hurry up and get my 2nd dose of the vaccine 2 more weeks,0
at softball practice tonight one of my girls accidentally stuck her foot into a GROUND HORNETS NEST and those hornets SWARMED like in the hunger games. y’all I can’t catch a break with this team,0
I've just got up at five forty five on a Sunday to watch the Japanese Grand Prix as a Ferrari fan and saw Vettel jump (and then fuck up) the start and Leclerc tangle with Verstappen on turn 2. Lovely stuff.,1
Our little pumpkin is due April 2021! HTTPURL,0
@USER Actually I've extrapolated based on the last daily candle and it turns out BTC will be sub-zero by December. The math doesn't lie.,1
Thanks @USER for losing my parcel but giving me someone else's. I'm nice enough to go give it to them though. Please DM me back soon,1
"GhostOfTsushima PS5Share, GhostofTsushima HTTPURL",0
"For a good laugh, follow me over on @USER to see my best attempt at covering sports business news for class this semester.",1
"""When you ask for fish n chips they give you chicken right? It's not real fish right?"" -@USER",0
"Goodness my parents are actually watching something on Apple TV+, brilliant, yet another streaming service!",1
tanning in this heat is an extreme sport,1
"Some pretty great things are happening at the call center. Listen in to 104.5 for the Care-A-Thon! Each dollar is being matched, my friends!",0
Matt Hancock is a top shagger,1
"Yay - snow day, I can work from home - oh wait....",1
Bill and Melinda Gates foundation announces billions to fund fight against Corona it comes ASAP HTTPURL,0
im going to decorate my eribong wish me luck,0
Sundays are officially for those 'first day at school' new job nerves HTTPURL,0
i've saved so much money by not eating out during this pandemic that i might have to buy random things just to keep my account balance humbled,0
"Congratulations to Trump on his second impeachment. It’s a tremendous achievement borne of hard work, focus and dedication. Record breaking. Historic. Bigly. ImpeachmentDay TrumpImpeachment2",1
i think everyone should get an air fryer️ good vibes only,0
I wanted to be so much harsher about Zoom meetings. HTTPURL,0
The population spike in Chicago in 9 months is about to be ridiculous,0
@USER There is nothing better on this earth than animals!,0
Holly Arnold ??? Who ImACeleb MBE nope not sure oh hang on you mean MBE yes that’s her !!!,1
I’ve always known Bez is my spirit animal but seeing the mess he makes on @USER confirms it 100% what a legend that man is,1
I may look happy on the outside bit on the inside I'm dying painful sad,1
"Had an end-of-the-year gathering with my ms coworkers tonight and it was just so nice to be together. Get vaccinated, guys.",0
"Couldn't be prouder today. Well done to every student who got their GCSEs this morning after 18 months that would challenge anyone in history, at any stage in their lives. The teachers did an amazing job. GCSEresults2021 GCSEresults",0
my new hobby is forcing my non-tumblr bf to watch commentary videos on weird Tumblr shit that I personally witnessed and survived,0
What happened to unbiased journalism @USER?,1
".@USER is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1
"cold ears? take out one AirPod, leave it by the stove, and forget about it for 20 minutes",1
went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic,1
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1
@USER I mean Japan was the favorite HTTPURL,0
I hate that I wasted my whole weekend,0
"Focus on the goals you’ve set and celebrate how far you’ve come since then. Rather big or small, be happy for yourself that you’ve accomplished something! igotoutofmypjstoday InternationalSelfCareDay",0
@USER @USER @USER shit healer,0
I will be gigging tonight at The Swan in the Rushes in Loughborough.,0
"Why do people keep posting TikToks with their HEADPHONE WIRES ALL KNOTTED????? I CAN NOT COPE WITH THIS, why wouldn’t you sort out that wirey mess pls",0
Did you know? Abuse and alcoholism and depression will just disappear if the country is opened completely during a pandemic? trumpisanidiot bidenharris2020,1
How does one find motivation to do basically anything? Asking for a friend.,1
lalisa and money are so good and perfect for lisa i’m so so proud of her and i can’t wait for the live performance,0
Just remembered IHOB was a thing. Don't text.,0
"So after 7 months of unemployment, I start my new job on Tuesday, and then I move out next Friday.. I’m over here buzzing BUT NOW MY GEAR BOX IS FUCKED AND ITS GOING TO COST £800 TO FIX, IT WAS SUPPOSED TO BE A GOOD WEEK",0
"Maternal Morality is so much higher in the US than any other country in the world, even higher for black women. It is time to put research into women's health!",0
We get it ESPN. Sawx and Yanks. Let's go meteor.,1
Words cannot express how much I HATE glitter,0
Great night last night! Muggins here is the commis chef crouched down in the corner. Seriously an honour to help raise money for @USER and work alongside these stellar chefs. Thanks for having us @USER @USER! HTTPURL HTTPURL,1
"@USER @USER What’s more embarrassing is how terrible Florida is doing with containing COVID-19. An utter disgrace. Wearing a mask to protect yourself and others is not embarrassing, it’s leadership.",0
There's a girl with a heavenly voice singing for charity outside ealingbroadway station,0
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1
"@USER @USER Let's listen to Dylan Petit over actually doctors, biologists and epidemiologists.",1
"@USER I think lunch was ready at the care home, then it was time for nap and then Countdown.",1
"Wish I was the bitch that Elijah hewson fucking hated, sad :(",1
"@USER So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",1
Been trying to get my boyfriends attention. Let’s see how long it takes for him to see this tweet tho.,1
"I would trade my left eye not to have OCD anymore, it’s 5am and I’m here trying not to pluck my scalp bare",0
Pironkova: it’s just a game. Serena: I am the game,0
"Every time I get a symptom I strongly associate with pregnancy I also get my brain going through all the shit that happened around that to deal with as well as said symptom. Birth trauma, leaving us to deal with 100% tongue tied baby untreated, the general no support of lockdown",0
I just wanna do hot girl shit with my friends,0
Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1
i think it should be illegal for the people stopped at the light outside my window to have bad music taste,0
"@USER Oh, I'd love taking on Culver as a reclamation project, and Hernangomez is a great backup. Only issue I see here is the earliest we could trade a first-round pick is 2027.",0
"The little girl next door just dashed across the garden shouting, ""I've got to put my mermaid tail on."" Humbled by both her wardrobe and her sense of purpose.",0
"I spend the day sitting or napping, I ration my food like a psychopath, and I take one walk a day. I am my dog. Covid_19 CoronaVirusUpdate",1
"What a showing from the whole squad. Champions down, Grealish and Sterling pocketed, no Kane needed, Dreamland. COME ON YOU SPURS COYS TOTMCI",0
@USER Defrost the freezer with the cast of Hollyoaks. Any of them that wanted an extra fun trip could pop to the recycling centre with some empty pesto jars. Magic.,1
@USER @USER @USER my tinder convos have been leaked,1
@USER hello I have a question can u help me out,0
Inspired by the ‘dinner with Jay Z’ guy still going strong. I choose now to believe him,1
how empty of me to be so full of you,0
you would think the odds of me sitting next to the exact same stinky man three bus trips in a row is highly unlikely. alas I seem to be a lucky gal,1
"Started watching house of cards, 4 episodes in. Already I can see it was a good choice",1
I had a dream last night that a talking snake was trying to kill me with a bow and arrow. I don’t know how that would work but just a little insight into what goes on in my brain.,0
maybe i am a cyber bully,1
spaghetti bolognese isn’t the same without garlic bread,0
"Chris:*tells elaborate story of how he and Michael lost 2 different lifeguarding whistles* Me: wow, you really blew it didn't you",0
@USER If they aren’t out yet just wait to get the ps5 later with a discount,0
@USER Thanks for disrupting your narrative continuity with commercial break previews. SpoilerAlert,1
Pretty cupcakes! sprinkled HTTPURL,0
do you think when a middle aged white man goes to buy a big lifted brand new F150 they check to make sure his penis is incredibly small?? or do they just take his word for it,1
I’ve just spent 6 hours watching minecraft streamers instead of doing my homework I have no regrets,0
The key thing to remember here is these boys are someone's loved one. They did their best. Lets leave the hate. Racism isn't the answer either. eurofinal Euro2021,0
Might just fuck around and take some horse dewormer for the thrill of if. Maybe I’ll feel something,1
"Watched 127 hours... Kinda reminded me of this one time I got a bad splinter. Writing a book about it now, hit me up for an autographed copy",1
"dad: ""are ya sending any of those boys from 5soz (wtf is a 5soz dad) a valentines gift?"" me: yes dad yes i am cuz im dating all of them duh",1
also if u met dream on hypixel.. congrats ! im not jealous at all haha im totally normal haha Good For You .. haha,1
Life is always a little better when you are slightly obsessed with a Netflix show,0
@USER crispy all day every day over here,1
"Oh good, it's time for the bi-monthly random power outage.",1
"if the United States was colonized by Britain, then why don’t we drive on the left side of the road just like the UK",0
What a wonderful time to have your AC go out HTTPURL,1
Currently bombing aces on the volleyball court and math tests in the classroom. StudentAthlete,1
"ANY PENSIONER AND 4 YEAR OLD WHO DARE TAKE ME ON AT DINOSAUR THEMED CRAZY GOLF WILL BE CRUSHED, CRUSHED I TELL YOU. HTTPURL",1
Yall ever put a splash of pickle brine in your spaghetti? Its actually not bad .@USER Food,0
"I've made a roommate complain tweet every day, and he's done another thing, but I'm tired of negativity so I'm gonna list all the things I like about him! Here they are:",1
"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff",0
Sad because I’ve missed so much of Oxford the past year but happy cuz I just saw a squirrel carrying it’s baby whilst writing my essay by the river I love it HTTPURL,0
wait what the fuck that solo yolo is mad?,1
Pro tip don’t eat half a jar of spicy salsa late at night.,0
pay it forward is honestly one of the worst movies I've ever seen why would would anyone make an ending so sad I've been crying for 30 min,1
Yes you can break all the rules for Christmas and risk serious fines and killing your loved ones with a deadly virus OR you could stay at home,1
Billy Gunn sorta relevant for the first time in years...,1
"@USER @USER @USER ""We are all connected""",0
"This is a great month for me, NewWorldMMO comes out and literally the 1st of October Im going to see TheManySaintsOfNewark if its 2 things people know about me is that I love MMOs and The Sopranos",0
hey.................jus wonderin if u might wanna get some coffee w me sometime n defund the police together.. lmk,0
I almost got stuck on an elevator but the guy who was in there with me was like “oh for gods sake” and just ripped the door open with his bare hands,0
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",1
This country is screwed let’s be honest,0
unreal how much i love my new tattoo,0
Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. This is the only positive of working from the office,0
"Both kiddos have a cold I don't feel good and now I think my oldest is having stomach issues, oh what a fun night!",1
"""coping strategies to help with tinnitus and hearing loss: see a doctor!"" Wow thanks internet",1
@USER Rust is basically turning into Subnautica 2.,0
Thought I would be brave and sit in between two boys in Ochem. Ring check? They're both married... BYUProbs,0
we love when the power goes out at 6:30 in the morning on a wednesday HTTPURL,1
first game not starting when it's supposed to? a UCF tradition,1
wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???,0
me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is,1
Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,1
"@USER @USER Doctors today are what first responders were after 9/11. They need our support, and Congress has to support doctors in the next coronavirus emergency funding bill by ending surprise medical bills with an independent dispute resolution system.",0
I still can’t believe England won the World Cup,1
im gonna keep believing that andrew and tobey arent in nwh so if it doesnt happen i wont be disappointed but if it does i will scream and cry and mostly scream,0
Being a business major is legal conversion therapy and must be stopped,1
yeah i enjoy some oregano on a nice pasta dinner (dumps oregano on mac n cheese),1
my grandma is watching the great gatsby and she said that commercials are becoming so stupid but it was a scene from the movie.,0
help! i'm being haunted by dead people! (my dissertations),1
@USER @USER Thank you so much for your insightful thoughts- I’m sure @USER is overjoyed that you “quite like him”,1
Well. That went well. BelgianGP,1
“@USER: I just practiced taking the lake test in my pool iswareimnotobsessedwithcamp”,0
"According to my road rage, the word of the day is asshat",1
Can't sleep,0
All this extra time and I’m still not flossing,0
Best result of the season that! LUFC,0
Seeing Erin see Mr. Brightside performed live was the best thing i’ve witnessed in 2018 so far,0
why do i check the weather app like it's social media,0
people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1
if i saw a capybara in person id probably throw up,1
is it illegal to discriminate against someone on the basis that they have a joker tattoo,1
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1
90% of adulthood is just refilling your Brita pitcher.,1
When your @USER delivery gets stolen by a UK Mail delivery driver and the police know who it is but I still don’t get taken seriously,1
"We are an evolved people.. seriously, can we figure out how to make bathroom doors without a two inch crack so I don’t make eye contact with anyone else while pants-less?",0
FCAS ️,0
Listening to Pull the Plug by Death at half eleven on a Thursday night on repeat is not good for making you sleepy. Deathmetal,0
I called out an insta post for fat shaming and am now being told that making fun of someone having no neck is “not making fun of someone’s appearance” !!! The more you know guys!,1
"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",1
"make it illegal to say/write ""Dems in disarray"" on account of it being stupid as fuck",1
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?,1
i think....when packs go on sale....i will buy Get Together and Paranormal?? i was actually kind of disappointed with the gameplay i saw in Paranormal but recently i've been craving new careers so,0
@USER Neighbours,1
"Who wants a cute customised animal cushion this month to put a little sparkle back in your days. Here is 10% off, just because life's a bit crap at the moment, so im sending you some love xxxxx HTTPURL",0
absolutely love waking up to the fire alarm at 7 am,1
Great time for sim and I to have our weekly life update.... (closest thing to an owl),1
"@USER I’ve read versions of this before. Bush wanted any excuse to go to Iraq, he wanted to finish the job his dad started in the first Gulf War",0
"Nothing screams “I’m a glamorous cosmopolitan woman” like following your dog down the street in the midst of winter, saying “go potty! Go POTTY!” over and over again.",1
Wait for the car driving down the path!,0
Love that someone broke into my car this morning,1
I love it when professors draw a big question mark next to my answer on an exam because I’m always like yeah I don’t either ¯\_(ツ)_/¯,1
They should just put a wall around the pitch to stop the ball going out,1
"Fav this and I won't send you a name of a random person, I'll just get a fav on my tweet",1
Nice to be compared to a brick wall,1
@USER i would never go to six flags with u,1
Happy birthday to me. I got pinged and can't leave the house,1
"Pissed off at @USER and just want out of my contract, but I'm sure that would just be way too easy, ugh :(",1
I too enjoy making shit up and pretending like I understand basic economic principles HTTPURL,1
Can’t beat a Carry On film,0
"No, having anxiety isn’t a dramatic act or make you crazy. It’s a real thing &amp; many people have to deal with it so please don’t judge.",0
@USER @USER @USER You can call it whatever but it was stupid and not an inserection...if it was there would have been arms and the building would have been taken over and btw....it has been proven non Republican militia were in there also involved and present,0
trying to figure out how to use notion for my anime list. I think i’m dying,1
Saw a Tesla with a license plate that said “EW GAS”,0
I haven’t been to the roxy in a while obviously but DAMN I don’t remember it being this hot in here jesus get some AC,0
I know I'm really settling into my 30s when I take a drug test and all they find in my system is antacid,0
I love giving a lecture to grad students on a topic I don't fully understand at 9:30am &lt;3 i need a coffee lmao,1
How nice of tonsillitis to join me on my holiday,1
Got a bloody screening invitation for a massive film - YES THAT ONE YOURE THINKING OF - and both screenings are on school days tempted to quit teaching tbh,1
"@USER Look, I just feel like ""Fire brigade called to cut child out of decorative marble cemetery swing"" is a legacy I'd be happy to leave on this earth",0
think I spent 8 hours playing animal crossing today,0
Lies we’re told: flights are the cheapest on tuesdays,0
"Everything happens for a reason people, always remember that",0
going to be running on three hours of sleep at work tonight! so excited!!!,1
getting in a crash on january 1st seemed like the worst thing in the world but i’ve just been given the fittest hire car so silver linings,0
"The city is flying, we’re fighting robots, and I have a bow and arrow. Classic",0
"If u watch the game at my house &amp; u talk during Cal's halftime interviews, my dad will frantically shush u and say ""God is talking!""",0
"i really do genuinely wish him a good and fast recovery. he used to bring me a lot of comfort. he’s young and said he’s getting good care, but it’s so traumatic and awful i really hope he’s doing alright.",0
ripcharliewatts Absolute rock and roll legend charliewatts,0
shoutout to the kid who brought a pineapple to hc and threw it around madrespect,1
it’s literally so hard being this hot and sexy and beautiful everyday,1
getting stopped by tesco security is the highlight of my day,1
Wish growing your hair was as quick as chopping it off,0
I changed out of my pajamas today and I think that’s really brave,1
@USER If only he had a press Corp in the house...oh wait! Shut up Jr! Time to get fitted for those lovely orange jumpsuits! If you can't be orange anymore at least you can wear it!!!,1
day 5 of people being mad about ellen sitting by gw bush is when we'll finally get to the bottom of this,1
Very good analysis and a good demonstration of why you should treat anything your told by the BBC with the utmost care. HTTPURL,0
"If you've been to Smoke &amp; Salt and enjoyed yourselves or if it's on your list to do, I'd be very grateful if you could spend a minute looking at our Crowdfunding page for our new (bigger and better) restaurant in Tooting, London. The minimum investment … HTTPURL HTTPURL",0
Owwwww stressful day.,0
Fifteen minutes until I get into London after almost 2 years without visiting - I might start crying when I see a red bus...,0
never drinking again,1
All the shade i have been hearing about Ben Platt being unbelievable as a teenager in the @USER movie boggles me. Does nobody have any memories of Grease??? Name 1 actor on that film who believably looked high school age!,1
"I just read, ""oftenly"" and threw up in my mouth a little.",1
Bristol is absolutely littered with students!! Glad I never was one,1
i bought this cute ass animal crossing pin from @USER and they sent an extra pin for free HTTPURL,0
@USER Aren't you happy I gave you less competition for ranking,1
"Yep, the only reason I've stayed with 3 since Ovivo disappeared was the everywhere contract. If and when this reaches me then I'm offski. @USER HTTPURL",0
"not to brag, but my thesis topic was so good that someone else published on it three months ago",1
Sick of being healthy already pissing like a racehorse !! Keep Well hydrated Han 4th litre of water,1
Sorry I've not been that active in chat! I have started an actual 9-5 job on top of finishing university! Hope everyone is doing good :D,0
ackley bridge series 3 really has no chill,0
Always glad to live in Kent,1
"Final: Red Sox lose to the Rays, 8-1. Less than 24 hours after scoring 20 runs — the Sox finish with just one run off of two hits.",0
Wow it's almost as if it's their literal job to have a lot of knowledge about a wide array of subjects.. Funny that HTTPURL,1
"don't cry because it happened, smile because it's over &lt;3",1
"will never understand why ppl do meth,, just buy a shit tonne of incense in bulk stupid",1
"Another day, another elementary math equation that people are arguing the answer in the comments on my Facebook feed",0
So excited just seen chitty bang bang car on the road in @USER,0
I'm just living off salads and yogurt and loving it tbh,1
hot take but the taylor swift cardigan looks like something from Justice,0
Yo does anyone know how parking spots are assigned for painting??,0
"Why do I always say yes to events where it’s just going to be me + D, no Josh to help chase my wild child toddler around the cookout with me",0
Turned 25 today but woke up with $600 from the IRS in my bank account so quarter life crisis has been postponed,1
If a dude says “females” I automatically don’t trust him,0
Jfc Huntington bank and United Airlines have me fucked up,0
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,1
"What song makes you want to have hardcore sex, and why is it any song by @USER ?",0
Just watched a man smoke crack on the R train in front of 3 families. New York is healing,1
"My dad just said to me, “Hey, you’re kinda skinny, can you slip behind the fridge to look at something?” and it might be the nicest compliment I’ve ever gotten. So guys, go tell your girl you think she’s kinda skinny",1
I picked next year's musical already...Electro City. Obvious choice.,1
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1
virgos are leos in a vest,1
Having neighbors is the worst,0
yeah your girl is fine but does she pass out while giving blood,1
Loving season 4 of trump does America. Funniest season yet DonaldTrump Trump MAGA MAGA2020,1
@USER Tom hardy in any film,0
ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??,1
"hello to all three of my followers, this is my big return to twitter",1
"Every episode of Curious George ever: the humans inexplicably leave a chimpanzee in charge of something important, wacky hijinks ensue.",0
"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1
