text,label
@user you wearing the pin I sent for the rest of the video yesterday made my day. #daymade #addicted http,0
"Update! Punt an Ostrich ? http January 2, 2015 via @user",0
"Having a night in with Misha (she still needs twitter), chinese and movies all night #unilife #nightin",0
650 return flight. Why I love my family. #familyvacation,1
GOT MENTIONS #MGWV #AutoFollow #RETWEET #RTMUZZA #TEAMFOLLOWBACK #TFBJP #500aday #RT2GAIN @user WHOS WANTS TO BE NEXT?,0
i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @user winning an award,0
Love hanging out with my dad,0
Eskom load-shedding hammers the Rand again: http Current spot rate USD1=R11.45 http #VivaANCviva,0
@user I think you should go get checked out,0
How DARE somebody exercise their freedom to protest and freedom of speech.,1
So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great,1
"This sounds like loads of fun... Snow, freezing drizzle, rain, 110km/h winds... http",1
A deal was negotiated between @user & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli,0
"@user Well since he's basically an employee of the oil & gas sector, it would make sense that he operates this way.",0
I'm fricken peachy today!!,1
Your Jedi mind tricks don't work on me service guy. Glad I dropped the car off for the oil change instead of Av.,0
I take blazing hot showers so I can get used to burning in the pits of hell. #ifitsreal,1
@user I just got my tonsils out #lovinglife .. Good luck!!,1
"@user FUT14 ofc, the corners <3___<3 they where faaaantastic",1
"@user no , not anymore.",0
Don't forget the true meaning of Christmas,0
"@user well, people did ask where would have been without McCormack, and here we are",0
Testing water temperatures #excitingtimes #Not,1
"""@user: @user great seing u mate, thanks for the cheap shot safe trip back "" Dry train why we lost",1
It is good that very few businesses/govts in EM economies have borrowed much via dollar-denominated loans from international banks. #Sarcasm,1
I love it when people ignore me. #sarcasm,1
I can't even begin to explain my frustration.,0
@user no shit..it's called,0
"Putting good things in my mind for lunch today instead of just internet junk. Oh, and tweeting. Tweeting good for building tribe.",0
Jeez I wish the government paid for my food. #not #EBTbitches,1
#tbt #not Dedicated to those days we DONT want to throwback to. Like this evil cold November day at... http,0
"I was doing great with this summary of my year until I got to June 27th, and the weekend of @user 's birthday. #rivertrip #groupchat",0
@user @user The kindness of strangers!,0
Archive pick: Who Makes You Laugh When They're Off Sick? http #mehblog #littlemeh #doctor http,0
"@user looking great today Diane, it's not fair you're not on more. enough Diane",1
"@user Cause of all the things in life this seems to be in #Balance. Music- Medicine, @user - Doctor #SuperDayLineUp",0
"Russia says ruble crisis over as reserves dive, inflation climbs http via @user",1
@user @user @user @user don't forget @user and @user (they're as smart & kind as lovely),0
Love working hard trying to fix other people's fuck ups,1
Long distance relationships are serious SH*t #not ayoba...,0
"@user WOW, so now things are going to change? Never heard that before from the opposition. Please vote, it works so well",1
Gotta go home and cook a big breakfast,0
"I often worry that wealth doesn't have enough influence in society, so pleased to see this being addressed http",1
Today is a fabulous day #Work #Ugggh,1
"If you drag yesterday into today, your tomorrow cannot be what it was meant to be. Let. It. Go. #BringOn2015",0
Good thing y days not ruined...,1
"@user getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now.",1
Human brains disappear every day. Some of them have never even appeared.. http #humanbrain,1
Love waking up to grumpy people,1
"@user Ok, hope it will rain soon",1
@user funny joke there bae...,1
"Day off should be snuggled on the sofa doing nothing... But alas I have Errons to do so trying up drag myself out of bed, happening",0
.@user Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready!,1
OH you're just gonna wait till new years to start working out? #thatscool,1
@user one hope this gets a RT! #recycling #roses #holly #wreath #MerryChristmas http,0
"love, love, love how the left side of my face is swollen.",1
Thank God the #Knicks re-signed Carmelo. #TheBullsCanHaveHim,1
@user Oh but Bradford is awful!,1
http #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk,0
"@user you guys sure screwed this up royally. I'm happy for Lester, the brain trust over there sucks. #nicejob #LesterToChicago",1
schools in India praying for # #peshawarattack victims #PrayForPakistan ... http,0
Went neck deep in a swamp today so that was fun #chilly,1
@user The Raiders are. I guess we'll see how things play out tonight.,0
She talkin bout gender roles and we're the narrow minded ones #Irony,1
"@user @user ,. #coalition fit for purpose.#Labour can and will sort it.",0
@user You are going to have to explain?,0
"99 % of Maldives is water. Yet, we're experiencing a water shortage.",1
@user Shirota Yu and... Inoue Yoshio? He was in Mozart! apparently.,0
@user @user Nice to see @user taking the time to visit a poorly fan (in hospital Phil Jones) #Alwaysinjured #MUFC,1
@user Blount also out. You would think this could be the game that White gets some action. I guess not.,0
Did you know iOS 8 features custom keyboards? #sarcasm http,1
@user must b in the #blood lol x,0
@user @user thnx all sorted now.. #kids #happy .. Thanks again @user for trying to help most of all thaku for replying,0
Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent... HAHA.,1
.@user .@user Oh that makes it all better!!!,1
"""@user: (281): If I had feelings, you would have hurt them.""",1
D-1 test first day #read #book #งวย 5555 #doing #home #work =_=,1
@user I think I'm gonna check your music out later. Thanks,0
She's in Malawi and I'm stuck in joburg fair http,0
13 voice mails at work is always lovely #not,1
Sinking my teeth in to why the SPS failed in VT,0
Shitty drivers are always fun. #not,1
Let's set the record straight McCoist the player legend Fact !!! The man held us together when no one else would !!!! Won't ever b forgotten,0
Body Language for Confidence - the easiest thing you can do to make a difference: http via> @user,0
"Jesus, Mary and Joseph. How sad to go through life suffering from deficiency",1
"Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves, which means knowing multiple points of view http",0
#mcfc trying to kill their opponents.,0
@user was just about to say that,0
": When some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey",1
Us Looking Sexy #MehRockingMyBluMonsoonT-shirt,1
@user the good old days!,1
.@user @user Woot woot! Whiteboard Friday's are my favorite Friday activity!,0
@user Someone described it to me as 'passing like a laxette through a budgie' but I can't remember who.,0
@user @user an e-reader would definitely help save my life if someone broke into my house. Good call,1
SEEING @user ON SATURDAY whaddddddup #legend,1
"""@user: Love randomly waking up at 5:43 am "" me everyday multiple times",1
new shoes. kinda in love with an inanimate object. http,0
Good to see Tomas Rosicky playing tdae #ARSvQPR,0
just one of those nights,0
@user no one really says that,0
@user @user can't even bring myself to read this #rip,0
@user you tweet about having a flip phone? Now that's the definition of,0
i wanna be at home already,0
My babygirl has an imaginary friend it's so cute to watch her talk to it.,0
"managing to fall flat on my face up the library stairs, has just made it to the top of my list of proudest student moments",1
3 hours of sleep is sufficient to tackle this day. #timezoneproblems,1
@user @user patio tumbler goodness #Mac12days,0
"@user @user OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH.",1
That was the cutest thing ever,0
My favorite thing is waking up at 4 and driving 20 minutes in the snow just to see this bitch ass #Not #PaneraProTeam http,1
Yups sarcasm and wine! #winelover http,0
Sick on Christmas YAYYYY #not,1
Lol! I m enjoying it #Talks #Crazyness #SheNeverLeft sleepy!!,0
"After getting a total of 4 hours of sleep in 2 days, I FINALLY got good sleep last night",0
I love 14 hour shifts,1
Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. ... http,1
"Damn I lost a lot of followers, probs cuz I don't tweet much related to @user anymore",0
"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied. #irony http",1
"It's pretty amazing that in 'The Land of the Free', people are debating if we should feel safe around our police.",1
@user who said that retarded nonsense?,0
How can u miss something u never had? #randomthoughts #miss #irony http,1
"@user :/ still Q10, still one of the best :D",0
Couldn't agree more! RT @user: Nothing makes me feel more special than receiving an automated DM.,1
Believe In Boegarts. RT @user: The Red Sox must really believe in Xander Boegarts as a SS if they're going with a GB theme.,0
"#Irony RT @user: If you're going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar.",1
"The best love is the kind that awakens the soul, and makes us reach for more...",0
#Christmas slow down! enough time left!!,0
Americans love guns more than ever! http #Chicago #Detroit examples of strict #gunlaws yet have the most crime,1
The definition of #IRONY would be if a 77-year-old rapper went #viral and took #BITCOIN mainstream. Maybe only way #babyboomers will buy in.,1
@user I'll bring it to work. The hoops one is a hit http,0
"$BIDU up 2%. Officially announced Uber stake. $BIDU has market cap of $78.6 billion. Uber should top that in next VC round, right?",1
I'm not in enough dance practice whatsapp groups yet. #december #winter #weddingseason,1
*looks at blackboard* *calls life alert* Help my grades have fallen and they can't get up,0
I like creepy guys that ask me random questions at swic,1
First nigga to grab it from behind No homo,0
I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire. #killmenow,1
Photo: Orchid Tassel Chain Mermaid Dress $39.99 Onesize Leave email for invoice http,0
"@user @user sure! ""wow, Nintendo has achieved what Sony already did years ago""",1
@user Re: Jamie Grace has Tourette's? Thanks for sharing. I'm about to research her & post my tribute to this Young lady Gospel singer,0
I love waking up five minutes before I have to be at school...,1
@user I am sure this has made your day. LoL,1
hope better#hope#tokyo by nic_kill http http,0
Spilled milk onto my boob. Oh the .,1
#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation. http,0
"@user just lost a fiver already on the early kick off, cheers Forrest :)",0
Reading the Dundee United chairmanship statement tonight and you have to say what a lot of tosh..care of young players indeed,1
@user u simply cant win with @user if it is twitter fight!!! :-P,0
"Since the tribunal was established 14 years ago, no complaint against the intelligence services has ever been upheld. #trustthesystem #not",1
#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no #justinbeiber by grandtheftauto_five_troller http,0
That's comfortably the most stonewall penalty I've ever seen.. What are these refs on? #hadone #Stoke,0
I asked God to protect me from my enemies a long time ago .. short after I started losing friends or #naah,1
#notcies #eu Juncker receives birthday surprise: One million signatures opposing TTIP and CETA http,0
@user they can be assured you'll recommend them!,1
Absolutely appalling service once again from @user Can't wait for the rise in fares next month #excuses #joke,1
I hate it when my mind keeps drifting to someone who no longer matters in life. #dislike,1
No one up? Okay cool #not,1
"@user draw, @user draw, @user going to lose, Pelle on my bench in fantasy, been a fucking shit night for me.",0
good luck finding someone to take the other side of that bet LOL @user,0
You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself #slowclap,1
Glad to know my friends are supportive,1
"@user ok thanks,one more question: does a Computer Scientist take the same salary as a Computer Communication Engineer?",0
@user @user def understandable.i'm ok with that. trying to find anything up here on this has been impossible.,0
"@user @user @user Maybe they are going to jump in and land on something that is technically not ""the ground"". ;)",0
#notcias #eu #europ EUA statement on European Commissions EU Investment Plan http,0
#ff By ideiasdebolosdocesedelicias. Such a different twist to the regular #frozen cakes :) We love this one! ... http,1
Haven't been to sleep. Feeling AWESOME.,1
@user @user @user Again fans come second. Thanks again,1
#Myanmar #men #plead #not #guilty to #murder of #British #tourists. http via @user,0
FOR SHAME .. THIRD TIME ... Pregnant Duchess wears designer dress for the THIRD time in New York http via @user,1
"@user Wow, that is just so funny...",1
When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm http,1
#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @user #words #wisdom ... http,0
@user that's my Saturday night entertainment...,0
"Still up at 4 , work at 11 is gonna be prime",1
More in winning a sweet hamper at a Christmas fete the day after a jellybean damaged a tooth!,1
How exciting he's walking all by himself #amazing #strength #hardwork #love http,0
"@user Indonesia does: blasphemy laws & ministry of religious affairs,which also happens to be the most corrupt ministry.",1
@user @user Until he becomes the most loved athlete in his new city.,0
2v4 S&D matches are just so fun...,1
Yesterday #PeshawarAttack was a top tag and today the only thing twitter nation seems to be concerned about is #PTIKeptPakFirst,1
@user u might b d bigest fan of srk but i find u better actor than him sayng it just fr sayng but realy mean it#expression king,0
Kisses to you bc you lose wisdom today...from your mouth #clever lol I love you text me when you're able http,0
"Speaking of #country #music albums, anyone else think #SundownHeavenTown feels more like a #TimMcGraw album than, say, his previous three?",0
Munro's facial expression is my facial expression right now #But #I'm #giving #up #on... http,0
"juugin everything, niggas got warrants to pay",1
you know what would make break 1000000x times better? not having practice.,0
@user if it got the attention of the smartass to comment that.. Didnt it work anyway?? #irony,1
Photo: Dance Icon Sports Bra/Shorts Bikini Lingerie One Size $20.00 Leave email for invoice http,0
"Stop living like a king, you're not one So using this in real life. #ExodusMovie",0
Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design feeling the... http,0
I enjoy stealing my husband hat every once in awhile #heyyall #GoodMorning http,0
"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child! #Idiot",1
JFK BAGGAGE IDIOTS ACCUSED OF STEALING SHIT RIGHT OUTA YOUR LUGGAGE! SHOCKED? UMMMM SO THEY HIRE MORONS! PUT THE ARMY IN THERE!,1
Anamorphosis:placing objects so that viewed from a certain angle they create an image. By French artist Bernard Pras http,0
@user this is my new fave thing on facebook #sexpest http,1
@user @user @user I agree. You can see that from the videos and photos that were taken two hours after the shooting.,1
@user I have the box set of The Complete Steptoe and Son. That should cheer you up,1
can you not understand that not EVERYTHING is about the President? @user @user @user @user,0
#America #continues to show us that it is here for #BlackPeople even though http,0
"Canny wait to get my new phone, sneaks and clothes on thursday #payday #would #be #rude #too",0
@user @user @user *Everything is crossed* #ChristmasGift #BassFace http,0
"Woke up with my foot the size of a balloon, that's just what I needed.. #not #ouch",1
I wish a mf would my day!,0
@user: when ur boyfriend interrupts your selfie http yeah happens all the time,1
Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods & VP admission exposed. http,1
this is fun http,1
Makes perfect sense to get mad about something that happen 4+ years ago.,1
@user More proof you'll never lose $ betting the under on the intelligence of the electorate. How can anyone believe a word she says?,0
8 of our favorite smartphone highs and lows of 2014 http,0
"dude said I better think hard , so he can take me to cheddars lmao !",1
thanks for appreciating me looking out of you and caring !!,1
@user which one is more disturbing dan? Tickling an elf's or biting it... #philisinnocent http,1
Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you?,1
So nice to have a final before the sun is even up,1
"Everyone has got a selfie stick this year. I've had one for ages, just saying #mainsteam #TrendSetter",0
How do we end up talking? ..oh wait..we don't talk..whooops #cutestcouple,1
Love waking up to no heat in my apartment #not #socold,1
Putin praising Constitutional Court for defending against 'arbitrary action on the part of the government http,1
Being awake since 3AM is always so much fun,1
"""I love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle."" -Mags #PMS",1
@user @user ^^^^ IMAGINE THAT? Never would have guessed,1
Well it's always a good time losing at the Bay... @user @user @user,1
Gotta baps that hoe thou,0
Produce all kinds of Creative Designs #like15 http http,0
"replurks acatholicprayer: Lord Jesus Christ, Son of God, have mercy on me, a sinner! #Catholic #prayer http",0
"Scoped out a new route on today's 5k. But oh.. the crowds, the traffic, the noise #not... http",1
"@user @user ooh, that looks like so much fun!",1
Such . You still have to #praisehim ;),1
Good crowd at the Independence Bowl...,1
I just love it when my knee clicks,1
Joe Cole just casually walking past...,0
"Well, weekend is over! Now it's #TwitterTime again :D Have a nice monday!",1
"@user @user the cop also had prior misconduct charges. But, ya know, that's ok #sarcasm",1
Maybe Miss World will succeed where all her predecessors have failed in obtaining World Peace? #MissWorld2014,1
@user funny,1
I love waking up out of a dead sleep to two firetrucks blaring past my window,1
@user it's a,0
7:52am (too damn early) in South Carolina.. What a shitty state to be proud of,0
: Historians collecting correct facts about wrong abuse. #Correct=#Wrong #FactAboutAbuse,1
Same #Soundcloud dl: http Follow> @user #ATL #ConsciousMusic http,0
#chattyman never fails to make me laugh @user #1 talk show on TV! #loveit,0
"Sunset for January 04, 2015 at 04:39PM! Temperatures: 6℃. It's Partly Cloudy.",0
Powerful picture taken by a #protester the #night before #christmas. The is real. http,1
Stinker of a day... Nothing has gone right. Got worse as the day went on... #Ahhhhhhhhh #Depression #CantWaitForTomorrow,1
Home finally! What a way to start the christmas break!!!,0
@user @user @user @user @user nice to see the ambulance service is so important to OUR mps,1
@user what a way to start the new year,1
First day skiing #killedit #iwasshit #tignes #seasonlife http,1
"@user I.e., strength in numbers, focused movement, appeal to other countries, use pens and paper, change the way we live drastically.",0
@user @user The Greatest Unsolved Mystery = God!,0
I love when I write a tweet wrong.,1
http #CHRISTMAS #GIFT #BLESSING #Santa #follow #TheInterview#BharatRatna #CallMeEva... http,0
Platoon strategy ain't so bad. I mean we are a 7 line army. #mets,1
I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?,0
well today is gonna be a great day,1
Just a friendly reminder! #motto #advice #you #are #defined #by #your #past http,0
If only I could be a cooler kid xp lol I'm such a nerd #can #i #know #when #im #not #gonna #get #rejected,0
What a golden morning. #not,1
@user @user @user #Already dividing One from another! Good,0
It's #cute to be awake right now,0
NYPD blog: http Don't you feel safe and protected? #ICantBreathe,1
"showed mom this picture of me and @user & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals http",0
.@user Yup. That's exactly how we do it,1
"#Foreplay, #cuddling – a #Jedi #craves these #things"" - #Yoda #Quotes http",0
Writing an article on mood enhancing foods. Telling people what to eat to be happy,1
Waking up with your cat attacking your hand is always delightful... #not,1
Well you just have to look... Don't you ?? #wrestling #SportsEntertainment #wwe #raw or #smackdown #co... http,0
@user but talking rubbish about system on twitter can't change anything Action speaks louder than words,0
Last day of sewing selfie! #fashionmajor #rough #sewing #weresogood @user http,1
@user you mean... it doesn't mean 'so much hate'..? ... oh... orz,0
Sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http,0
Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans... http,0
"Love how I came into work at 8 because Charlie said we were busy... 3 people in 45 minutes,yeah we got this place packed Charlie.",1
"@user I know, but in the big spot (the only time I've watched him) he choked! Haha! Must mean he sucks, right?",1
waking up congested/not being able to breathe is a great feeling.,1
Christmas music on the stair master #SundayFunday,1
"@user @user You're #not familiar #with Matt Busby, #then. Lol.",0
#obama @user announce special urgent package for #Pakistan .. supported by @user to enhance their fight against obscurantists. #NOT,1
@user @user republicans suck more at identifying #irony than alanis morissette.,0
Love that I still have kids that still wake up early on Christmas #justkiddingIlovethem,1
"Wow thanks for the good vibes right before my exam, parents.",1
Looking at the stairs & imaging that scary dark creature coming up freaks me out,0
"@user: Two years ago i got binoculars from my parents cause I needed to look to the future, I was like cool tweet of the year",0
Who's eating everything on the table for Noche buena?,0
Sweet United Nations video. Just in time for Christmas. #imagine #NoReligion http,1
"The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop.",1
my brother did this. now I hate my brother even more. #jk #not #stilljk #fatbro http,0
@user @user Hey maybe you can reach the scoreboards and fix their latest issues,1
"@user @user Wow. Catch up with the news. ""False intelligence"" found to be not false. See Wikileaks and other sources.",0
Yay I love being awake at 5 in the morning,1
#ACUnity is on Sale!! It's now 40$ on Steam! Go buy it it's an Amazing game :v #SteamSale #SteamWinterSale,0
"the people #BillCosby looked down upon are ones coming to his defense. This isn't about race,it's about rape! http",1
working on my birthday #yay #sucks,1
#NOT GONNA WIN http,0
We all have them people on Instagram who put the most pointless hashtags #Can #you,0
@user @user yip most likely the next time I get #suckered into #making anotherone,0
Today is just not my day,0
@user oh haha no they ain't you ain't even seen em,0
Kid who tried stealing tools from me is now mad cuz someone took his hot sauce out of the fridge at work #Irony,1
@user @user @user #WatchOutForThis Hold the line,0
"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks",0
Times my trip home perfectly #drenched #sydney #storm #wet http,1
Gotta love being lied to... #not,1
Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info.,1
"@user I'm really big supporter of #lawenforcement. Like Sheriff Clarke said, it's all theatrics. #Ferguson @user",1
Tripped over my own feet three times in the hall #soclumsy,0
My favorite new app is Chicago's Comedy Scene (CCS_Radio). You should check it out. #Chicago #Comedy,0
Thx for catching on #urock,1
"""Its so hard to choose between the pleasure and the pain "" #Girl #December #Love #Dream #Strong http",0
Even getting cooked breakfast.. Hes defo up to something,0
I need to do something legendary this winter break,0
Who said that birthday girl can't celebrate the next day??? #celebrating #always #nighout #birthdaygirl... http,0
"@user Oh, will keep fingers crossed for you. Sometimes the worse they are, quicker they go #HandyMedicalFact",1
Porygon2 #are found in the www.monstermmorpg. com #wild. bulbiest follow @user #working,0
"Wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration.",1
@user @user I don't think I've ever seen Love Actually all the way through. I tried once last year. I don't remember it.,0
@user 1/5th. Just like in the real world!,1
@user dusty as usual #redbucket http,0
Looking forward to doing my 4 page essay tonight seems like fun,1
My husband thinks I'm crazy because I taped my tape dispenser. Hehe. I'm handy like that. ... http,1
Breaking up with your girl so you don't have to buy her any presents #lowbudget #smartmove #a #good #idea #butscheming doe,0
Please dont fuck with me when I first wake up a morning person!,0
#Happy young chap ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod,0
I feel and look like shit. #rainyday #nomakeup #sorrynotsorry http,0
"@user So Monday it is ,tickets on general sale for boxing day.thanks for your help",1
@user @user can't wait to see ya both,1
"#latergram with thegoldcoin. Classes done, research is not. #gradschool #basic #blessed ... http",1
"@user you didn't make enough of a blót to Ullr (God of Hunting, Skiing, and I assume hockey).",0
Well said @user! I for one am fed up of all these women breastfeeding ostentatiously!,1
@user @user I honestly haven't a clue. I'd hope there were some since the surveillance cams I've seen show barely anything,0
Just walked #Frodo's path from #LOTR in #LOTRO ...geek quota for the week is already met :-p Here's the start... http,0
@user Niagra Falls tho... Really? #irony #LOL,1
..what a great start to my day,1
Long Gold Layered Pipe Necklace Set $20 Leave email for invoice http,0
@user: Your opinions don't affect me. I'm going to keep living my life.,0
Goodie bags for 2nd grade are done! #whatsnext?,0
"All we do is eat, watch movies and kick the shit out of each other' #RelationshipGoalsAccomplished",1
Going to the Rec tonight. #beingproductive,0
Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out: http,0
just exactly how I wanted to start my day!!! #shitty,1
@user even your link to the service alert is down.,1
My death will likely be caused by at the wrong time.,0
CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security.,1
The biggest is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch,1
"While politicians are busy in scuffles #PakArmy is doing their job yet maligned ""@user:Salute 2 PAKARMY http",1
Feels like we been playing against the refs most games. That was a clean Wall block that the refs took away. Ugh.,0
Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems,0
@user @user ikr!! This is not a true Battlefield game! :/ . . . .,1
big up @user 4 ur post When cunts run through your photos #its#a#struggle#its#a#problem check da n... http,0
@user miss u I'm leaving on 7th so ... Need to see you before I go,0
Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock,0
Can't say no to that @user try now. Lets go @user we can do this #COYQ,0
It's just SUPER to be ignored when you put out a desperate plea.,1
Off to bed can't wait to feel this hangover.,1
Buddhism Chant (kids) http #Music #Education,0
"No one talks like I do , No one thinks like I do , No moves like I do #ConorMcgregor #Ufc #Quotes",0
#oldfriends#are#old#anymore http,0
doesn't convey what I want though. #twitterproblemsforme,0
#Law&OrderSVU where rappers go to act,0
Another one of our support vehicles modified for Iceland service. #Bigfoot #LANDROVER http,0
@user Are they going for the very original plans now?,0
@user the #USA is #NOT a #Democracy. The #USA is a #Republic from of #Goverment! Do you #Know #what the #Pledge of #Allegiance say's?,0
Constipated from eating nothing but shit for three weeks.,1
Thank you OCC for being concerned enough about my safety driving to school to cancel classes...,1
