text,label
"아, 그렇군요. 그러니까 스케줄이 넘치시는군요.",1
"그럼요, 덕분에 남의 물건에 대한 역사를 더 알 수 있어서 좋아요.",0
"응, 이번에도 '김정태'다운 역할이더라.",0
"와, 반미와 반쎄오에 완전 푹 빠졌겠네! 액티비티는 필요 없지, 추운 날씨가 최고야!",1
"아, 정말요? 그럼 저도 다음에는 해변에서 예술작품을 찾아야겠군요.",1
'펜트하우스'와 진짜 잘 어울리시네요. 사랑에 빠진 것처럼.,0
그래도 그럼 집에서 장비들을 감상하는 재미라도 있겠네요.,1
"아하, 그래서 게임 공부보다 더 쉽게 보상을 얻을 수 있겠군요.",1
"워, 재미있을 거 같아. 나도 함께 저축할까?",0
정말로요? 세상의 모든 부모들이 당신을 부러워하겠네요.,1
"그러게요, 터치스크린으로 누르는 것만큼 짜릿한 경험이 또 있을까요?",0
정말 건강에 신경을 많이 쓰시네요.,1
"아, 서울은 아름다운 비가 내리는 거군요. 좋겠네요.",1
"응, 팬들이 알아서 잘 처리하겠지.",1
"네, 저희 둘이서 '쉽게' 관계를 잘 이어나가 봅시다.",1
"이거 재밌겠다, 진짜 장난감 조립하는 기분이겠네.",1
"와, 저렇게 안경을 흔들면서도 잘 보는 거 보니 눈이 정말 좋은 거 같아!",1
"네, 사실 제가 경상도 출신이라서요.",0
양념이 많아서 참 행복한 고민이네요.,1
넌 진짜 건강을 위해 다 하는구나.,1
"그럼요, 아주 어렵습니다. 그래서 가끔은 가벼운 소설을 읽어 기분 전환을 하곤 합니다.",0
"으음, 나도 그렇게 고생스러운 일을 좋아하면 좋겠네요.",1
"아, 나 정말 수학 천재인 것 같아.",1
아 더 이상 못하겠어. 도주 퇴사하고 말았어.,0
"와, 그건 정말 꿈같은 상황이네요.",0
"아, 정말로 그 둘이 함께 무대에 서다니, 어떻게 그런 생각을 하셨을까요?",1
그럼 굶는 것보다 낫겠지. 아무래도 내가 운동하기 싫어서 그런 거겠지.,0
그럼 모든 계획을 한 번에 해결하셨네요. 참 편하겠어요.,0
"응, 그런데 그거 과일 맛이야?",0
그럼 강아지를 키우시면서 애정을 배우는 좋은 기회가 되겠네요.,1
"오, 진짜? 그럼 요리사 출신인 줄 알았어.",0
"아하, 그럼 정말 입맛 돋우는 파스타가 되셨겠군요.",1
그럼 저도 그런 게임을 해보면서 중요한 일을 처리해야겠네요.,1
"어흑, 그러셨군요. 프랑스 대신 아일랜드에 가게 되다니 참 운이 좋으십니다.",1
"아, 짬뽕집에서 마파두부 먹는 거, 너의 새로운 트렌드인가 보네.",0
"그럼, 저 혼자 가서 두 번 즐기면 되겠군요.",1
그치? 내일부터 가볼 생각인데 기대되네.,0
"아, 그럼 제가 잘 모르는 사이에 돈이 많아진 것 같네요.",1
그래도 지저분한 방을 청소하면서 찾아보지 못한 보물을 찾을 수 있었겠네요.,1
"그렇군요. 저는 고기가 별로 좋아하지 않아서, 버거를 잘 안 먹는 편이에요.",0
"아, 그렇구나. 넌 참 신기한 사람이구나.",0
"우와, 정말이에요? 수족관으로 나아가실 생각이신가요?",1
정말 다이어트에 도움이 되겠어요.,1
그래도 다리 아픈 게 운동의 느낌이 나는 거 아닌가요?,0
"김태훈 씨라고요? 아, 그분 정말 잘 모르겠네요. 이름은 처음 들어봅니다.",0
"오, 그런 기술적인 문제들은 결국 게임의 진척을 위한 것이겠죠.",0
그럼 나에게 생기는 사이드 이펙트도 좀 봐야겠다.,0
원래 국물 맛이 별로라서 계란 넣어야 되겠다.,1
"아니, 그렇게 공부하면 학점이 잘 나오겠네.",1
"아이들이 그렇게 말했다면, 반드시 기록해 두어야겠어요.",0
"응, 그러게 말이야. 돈을 더 벌어서 패딩을 사면 되겠네.",1
그럼 이제 아카데미에만 있다면 프로게이머가 될 수 있겠네.,1
"시간 관리를 잘하면, 바쁘지 않겠죠.",0
"와, 정말로 혼자서도 잘 놀 수 있겠네요. 참 대단하십니다.",0
친구들이랑 놀러 가면 뭐 하냐? 그래봤자 점수는 그대로잖아.,0
그럼 우리가 시간 관리를 배울 수 있는 좋은 선생님이 되겠군요.,1
그럼 소금 먹는 것도 좋아하시겠네요.,1
"아, 그럼 집에서 즐거운 시간 보내시겠군요.",0
"오, 그러면 제품의 강인함을 미리 확인하실 수 있었겠네요.",0
"아, 그러면 저희 회사에서는 비빔밥이랑 김치찌개 요일이 매주 있으니까 정말 다행이네요!",1
"헐, 볼 거 없다고 수미네 반찬과 이몽까지 봤다니, 너 정말 심심하구나.",1
"와, 그렇게 무료로 급여를 받을 수 있다니 너무나도 훌륭한 혜택이네요.",1
"오, 너 고양이 심리학 전문 가구나!",1
"오, 그건 새로운 패션 트렌드네요. 냉장고에 걸어둔 옷, 참 신선하군요!",1
"그렇군요, 그렇게 아침부터 배를 채우면 하루 종일 힘이 넘치겠네요.",0
"아니, 근데 돈이 좀 부족해서 못 갈 것 같아.",0
"그런데, 혼자 있으면서 모든 생각을 정리할 수 있어서 좋지 않나요?",1
"오, 그러면 당신은 이미 승리를 거머쥔 거군요. 축하드립니다.",0
"아니, 커피는 지금 안 마실래.",0
"네, 고객님께서 편한 시기에 결제하시는 게 최고죠!",1
"그래, 아마 네가 가면 엑소 멤버들이 실망하겠지.",1
"아니야, 병원비 정말 아무것도 아니라고!",1
"그렇군요, 그러니까 매일 무료로 콘서트를 즐길 수 있었겠네요.",1
"우와, 비싼 만큼 맛도 있겠다.",0
"와, 그럼 이미 티켓은 거의 손에 잡힌 것 같네요.",0
"아무래도 제가 공포를 많이 느끼는 타입이라서요, 보기가 좀 그래요.",0
"아, 그래서 그렇게 자기 자신을 또 한 명 키우는 거군요.",1
"아하, 헬스를 진짜 좋아하시는군요.",1
"그래, 그렇게 복잡하니까 고급 레스토랑에서만 먹는 거지.",1
"아, 그럼 소금 대신 짜파게티 조미료를 사용하시면 될 것 같아요.",1
"아, 그러면 너 여행 재밌게 할 수 있겠다.",1
"아, 그럼 당신은 게임에 대해 깊이 있는 분석과 이해를 가지고 계신 거군요.",1
"아, 그렇군요. 정말 즐거운 취미를 가지셨네요.",0
"응, 그런 느낌이 훨씬 강렬하고 웅장한 것 같아. 지금은 모든 것이 너무 희석된 느낌이야.",0
"아, 술도 역시 칼로리 소모에 도움이 되니까 좋은 선택이시네요.",1
"아, 그러니까 뮤지엄은 그냥 시간 때우기 좋은 곳이군요. 너무나 귀한 정보를 주셔서 감사합니다.",1
"정말 대단하시네요, 집안일이 쉬운 것처럼 말씀하시니까요.",1
그래요? 그러면 수영복도 준비해야겠네요.,1
이런 시기에는 진짜 개인적인 공간을 많이 가질 수 있겠군요.,1
달달한 맛이랑 향이 그렇게 좋다면 당신은 고구마 사랑꾼이시군요.,0
아니 다음 학기가 마지막 학기라서 더 스트레스 받는 거야.,0
그럼 다음에는 5성급 호텔 뷔페를 추천드릴게요.,1
당근도 제 마음속에선 과일입니다.,0
"그럼요, 달달하고 촉촉한 게 참 좋아서 매일 먹어도 질리지 않을 거예요.",0
"시간이 부족하시다니, 진짜 바쁘시군요. 전 세계의 시간이 다 부족할 것 같네요.",1
"아, 그럼 이 매장에 있는 모든 신발을 다 보여드리겠습니다.",0
"아, 정말 착한 강아지네. 좁은 곳에서도 아무 불평 없이 있으니까.",1
"아뇨, 정말 쉽습니다. 바로 저도 몇 번 만에 고수가 되었거든요.",0
"와, 그러면 연기 보면서 체중 관리도 가능하겠네요.",1
인터넷 검색도 취미라고 할 수 있을까요? 뜨개질 이외에도 많은 정보를 찾아보는 것을 좋아합니다.,0
"오, 그러면 다음 학기엔 예술 과목도 도전해 보시겠군요.",1
"아, 그럼 당신은 무료 콘서트를 즐긴 거군요.",1
"아, 그러니까 편리함이 우리의 환경을 파괴하는 것보다 중요한 거군요.",1
"아, 그럼 오늘처럼 날씨가 좋은 날이 더 길었으면 좋겠다는 거야.",1
"아, 맛없는 커피 마시는 것도 정말 즐거워 보이네.",1
"아, 그렇구나. 너희 집은 고깃집이었구나.",1
"아, 그럼 다음에 불닭볶음면같이 드실래요?",1
"아, 푸라닭 좋아하시면 얼굴이 토마토 같아지겠네요.",0
"아, 그래. 시간이면 다 해결해 주겠지.",1
"아, 날씨가 안 좋으면 바다가 사라지는구나!",1
"오, 그럼 아마도 투자왕이 되셨겠군요!",1
"허, 식당에 가서 사 먹는 것보다 재미있겠네요.",1
"우와, 너무나도 여유로운 것 아니야.",1
그럼 학생들에게는 뜻깊은 추억을 쌓을 수 있는 좋은 기회가 될 것 같네요.,1
"저는 중앙시장과 속초 해수욕장이 특히 기억에 남아요. 중앙시장에서는 신선한 해산물을 맛볼 수 있었고, 해수욕장에서는 편안하게 물놀이를 즐길 수 있었습니다.",0
"아, 그래서 나라를 위해 군 면제받는 분들이 점점 늘어나는군요.",1
너 이제 매일매일 운동하게 되겠다.,0
"아, 코로나가 참 좋아요. 집에서 여유롭게 휴가를 보낼 수 있으니까요.",1
그러니까 사실상 후쿠오카가 새로운 태고 야끼의 본고장이라는 거네요.,1
"오, 샐러드와 과일로 인해 건강에 아주 좋겠네요.",0
그럼 두 손에 각각 실로폰과 기타를 들고 연주하면 되겠네요.,1
"우와, 정말 참신한 조합을 생각하시네요.",1
그렇게 열심히 노력하시면 분명히 언젠가는 소유하실 수 있을 겁니다.,0
그럼 당신의 손맛은 보물 같네요.,1
"네, 감량 후에 몸매가 좋아져서 새 옷을 사고 싶어졌습니다. 그래서 타미힐피거 옷을 몇 벌 샀습니다.",0
그럼 너무 힘들게 빨래만 하시네요.,1
"아하, 잠도 하나의 좋은 '음식'이겠네요.",0
책을 읽는다고? 지금까지 읽은 책들이 얼마나 많은데 그런가?,0
"정말 대단하시네요, 이런 방식으로 문화 산업에 기부를 하다니!",1
"아, 그렇군요. 정말 재미있는 취미를 가지셨네요.",0
그럼 직접 나와서 일상생활을 촬영하는 것보다 그분의 일상생활을 보는 게 더 재미있으신 건가요?,0
"아, 그럼 아이스크림 대신 감으로 대체하면 될 것 같네요.",0
그럼 진짜 열심히 보관만 하고 있겠네.,1
"와, 그렇게 하루 종일 칼로리 제한하는 거예요? 체중 관리가 참 힘들겠네요.",0
"아, 정말요? 버튼 하나 클릭하는 게 정말로 힘든 일이군요.",1
너 진짜? 밤에 혼자 돌아다니면 위험하잖아.,0
봄과 가을에 할 일이 줄어들어 좋네요.,1
"아, 내일 아침에 그렇게 잠깐 공부하면 모든 게 끝나겠네.",1
그럼 너는 진짜 질문 잘 받는 선생님이구나!,0
"아, 그러면 제주도가 부산보다 해물탕이 더 유명하군요.",1
"아, 정말? 그럼 아마 세상에서 가장 건강한 사람이시겠군요.",1
"아, 그렇군요. 정말로 쉽게 이해할 수 있을 것 같네요.",1
"워, 유니크하게 하려다가 이렇게 독특한 색깔이 나오다니. 멋지다!",1
"아직 여름이 시작된 지 얼마 안 됐는데 벌써 이렇게 힘들다니, 이번 여름 어떻게 견뎌내야 할지 걱정입니다.",0
"아, 그래요? 저는 그런 문제가 있다는 걸 몰랐어요.",0
그러시면 무조건 다이어트 성공하실 거예요.,1
"와, 너 진짜 요리 천재야!",0
그래서 시간을 잘 활용해서 좋은 결과를 내고 계시군요.,1
"그래, 술이야말로 최고의 스트레스 해소법이지.",0
"어, 또 시작이야? 이번엔 진짜로 하는 거지?",0
"와, 진짜 너무 부럽습니다. 감 따러 가고 싶었어요.",1
"응 좋아, 너 플랭크 먼저 시작해 봐. 나는 조깅하면서 기다릴게.",1
"우와, 다양한 간식을 좋아하시는군요. 체중 관리는 잘 되시나요?",0
그럼 그 교수님이 정말 독특한 교육 방식을 가지신 분이시네요.,1
그게 뭐야? 왜 아빠한테 전화해야 해?,0
와~ 너 진짜 바쁠 거 같아. 자유시간이 없어서 다행이다!,1
"아, 그렇군요. TV를 보며 휴식을 취하는 건 정말 큰 힐링이겠어요.",0
"아, 당신이 진정한 음악 평론가 시네요.",1
그러면 세상에 악이 다 이기는 세상을 원하시는 건가요?,1
"와, 그거면 마스크 대신 아이스크림 쓸 수 있겠네!",0
와~ 정말 믿음직스럽게 들린다.,1
"와, 이런 충격적인 제안을 받을 줄이야.",1
그럴 수 있겠네요. 그래도 콜라 없이는 못 살겠어요.,0
당면 볶음밥? 그게 정말 맛있겠군요.,0
그럼 고등어는 정말 좋아하시겠네요.,1
그래도 비 오는 날 집에서 편히 쉴 수 있으니 좋다고 생각해요.,0
그래도 늘 생각해. 그런 고통을 주지 말았어야 할 텐데...,0
"아, 그래? 넌 정말 국보급 떡 미각이구나.",1
"아, 당신이 그런 식으로 경제를 살리려고 하는 거였군요.",1
"이런, 집에서 휴식을 취하면서 시원한 코코넛 수를 마시는 건 어떨까요?",0
"아, 그래? 식당 김치가 정말 맛있겠네.",1
"당신이 그렇게 김치 국물에 빠져있다니, 정말로 김치 국물에 진심이시네요.",0
"아, 그런 것도 있었나요? 제가 모르고 그냥 먹다가 못 먹고 왔네요.",0
"아, 넌 정말 게임에 대해 모든 걸 알고 있구나!",1
"그래, 건강 문제로 고생하는 것만큼 행복한 것도 없지.",1
그럼 너무 많이 먹어서 살찌면 어떡해?,1
"편의점 도시락, 역시 꼼꼼한 계획이 필요하죠.",1
차돌박이 떡볶이와 함께하면 막걸리가 가장 잘 어울립니다.,0
아니 그럼 이제 결혼 준비를 해야겠네요.,1
저희 강아지는 흰색이에요. 그런데 매일 목욕시켜도 먼지 때문에 더럽게 보여서 걱정이에요.,0
저도 꿈꾸는 것 중 하나입니다. 하지만 그럴 여유가 없어서 아직은 꿈으로만 생각하고 있습니다.,0
"아, 그래요? 그럼 이제부터는 힙합 랩의 마스터가 되실 수 있겠네요!",0
"그렇군요, 당신은 정말 맛있는 것을 잘 찾아내시는군요.",0
아직은 잘 모르겠습니다. 너무 많이 사서 확인하는 데 시간이 좀 걸릴 것 같습니다.,0
"그럼 여름 옷은 추운 겨울날, 겨울옷은 더운 여름날 입으면 되겠군요!",1
"이런, 저희가 바라면서 기다리니까 바로 상황이 좋아질 것 같습니다.",1
그럼 오늘은 확실히 호화로운 저녁을 즐기실 수 있겠군요.,1
"와, 이제야 너도 인간이 되는구나.",1
"네, 코로나가 끝나는 그날이 곧 오겠죠.",0
그래도 경기가 좋지 않아서 다행이네요. 이런 상황에서야 진짜 역량이 드러나니까요.,0
"우와, 넌 진짜 독서의 달인이구나.",0
그런 바쁜 일상 속에서도 어떻게 그렇게 시간을 찾으시는지 정말 대단하시네요.,0
"그럼, 너무 재미있어서 몇 번을 봤는지 몰라.",0
아무래도 돈벌이가 어렵다는 것이 가장 큰 문제입니다.,0
"아, 그래서 자전거 산업이 활성화되는 거군요.",0
그런 엔딩은 정말 기대 이상이었겠네요.,1
"와, 곱창전골을 집에서 만들려고 생각하다니... 대단하시네요.",1
"아, 호주 전문가가 되셨군요.",0
"아, 이런 날씨야말로 제대로 된 여름이라고 할 수 있겠네요.",1
"그렇군요, 혹시 다른 드라마도 보고 계신가요?",0
"허, 새우가스에 타르타르 소스라니 정말 이국적이시군요.",0
"아니 그런데도 배가 찼다니, 정말 대단하시네요.",1
"아니, 그런 건 정말로 좋은 경험이겠는걸.",0
"우와, 진짜? 그럼 홍대에 가면 너한테 별이 빛나겠네.",1
"어머, 정말요? 박세리 선수의 강아지가 귀엽다니 처음 들어보네요.",0
"북한산의 풍경이 좋다니, 당신의 눈은 참 특별하시군요.",1
그래도 기다릴 필요가 없어져서 다행이네요.,1
"아, 인스타에 올라온 거면 분명 맛있겠지.",1
"책상이라고? 와, 공부 좀 하겠네.",0
그럼 오늘은 바로 여행 가기 좋은 날씨네요.,1
"그렇군요, 아마도 당신의 짝은 그런 마음을 정말로 이해해 줄 사람일 것 같아요.",0
"아, 저도 사람들이 너무 많은 곳에 가면 에너지가 넘치게 느껴져서 피곤해질 때가 있어요.",0
이브로쉐의 최고 판매원이 되려는 거야?,1
"네, 그러니까 우리나라 축구 대표는 호날두 맞아.",1
"와, 너 정말 센스 있네.",0
"아, 이런 비가 오는 날이야말로 집에서 뒹굴뒹굴하기 좋은 날이죠!",0
송가인 님보다 김소유 님이 더 좋으신 건 아니겠죠?,1
그럼 아마도 당신의 몸은 자연스럽게 운동을 하겠네요.,1
아 너네 이런 부분에선 정말 최고인 것 같아.,1
"그럼, 우리가 좋아하는 것에 열정적이라니 기쁜 일이잖아!",0
"아, 그런 날이 많이 오는군요.",1
"그럼, 윤아보다 더 잘할 수 있겠지.",1
그렇게 회사를 위해 목숨을 거는구나.,1
정말 좋은 식생활 습관을 가지셨군요.,1
"헐, 집에서 일하면서 집안일도 같이 할 수 있어서 편하다고 생각했는데.",0
"아, 그런 대단한 일을 하시다니, 의료진분들께서 정말 감사할 것 같아요.",1
"응, 그래. 요즘 숙박업소는 정말 청결하고 안전하잖아.",1
저는 날씨 변화에 몸이 많이 민감해서 힘들 것 같아요.,0
그럼 당신의 치아는 정말 튼튼하겠네요.,1
"아, 정말 예상치 못한 선택이네요. 제가 아는 대부분의 사람들은 돈가스를 선택하던데요.",0
"아, 그렇군요. 그럼 당신은 저녁만 과일로 먹으면서 통통해지겠군요.",1
"아하, 당신은 참 대단하신 탐험가이시네요. 실패한 경험을 바탕으로 더 나은 선택을 할 수 있겠군요.",1
오늘도 건강한 식사하겠구나.,1
"그래요? 아쉽네요, 그럼 다음번에 다른 음식을 먹으러 가겠습니다.",0
"네, 사무직이 더 낮은 월급을 받으면서도 행복함을 느낄 수 있으니까요.",0
아주 넉넉한 사이즈로 선택하셨군요. 멋집니다!,1
"아, 그래요? 계획 없이도 추억은 충분히 만들 수 있겠네요.",1
"아니요, 결국 예약은 취소되었어요. 너무 아쉽습니다.",0
그럼 당신의 건강이 정말 부러워지는군요.,0
"아, 그럼 로이킴이 아이유의 신곡을 커버하면 반드시 듣겠군요.",1
아마 이대로라면 나보다 공부를 더 잘할 것 같아.,0
"오, 집에서 만들기 어려운 음식을 시키시는군요.",0
"와, 넌 꽃게를 이미 구매한 것처럼 말하네.",0
"그렇군요, 제가 혼자 다 먹어야겠네요. 정말 큰일이네요.",1
아 그래? 아쉽다. 네 생각력이나 반응속도를 개선할 수 있는 기회를 포기한 거잖아.,1
"어차피 시간은 충분하니까요, 아직 걱정할 필요는 없겠네요.",0
"와우, 그게 참 대단한 결정이시네요.",1
"아, 그럼 여름이 제대로 왔군요. 그동안 쌀쌀했으니 다행입니다.",0
"그래, 내 솜씨를 보여주면 너도 도시락 만들 수 있을 거야.",0
"그래요, 어렵게 도전하는 게 바로 성공의 비결이죠.",0
"아, 그럼 오늘 점심은 특별한 맛을 경험하셨겠네요.",1
"그의 목소리가 정말 독특하고, 그의 성격이 너무 매력적이에요.",0
"너 정말 착하다, 내 지갑을 위해.",1
근데 그 기프티콘이 오늘 만료일이야.,0
"아, 그럼 저도 꼭 한번 샌드위치와 김치찌개의 환상적인 조합을 맛봐야겠군요.",1
"그래 좋아하는데, 요즘에는 좀 귀찮아져서 안 가고 있어.",0
"그럼요, 항상 자신의 의견을 따르는 모습이 대단하십니다.",1
그렇게 좋은 환경에서 놀기 좋겠어요.,1
"어이구, 집에서 일하면서 휴가 분위기 즐기는 거야? 좋겠다!",1
"아, 그럼 이번 주말부터 아이엠 베이글과 서브웨이에서 샐러드만 먹으실 건가요?",1
"그럼, 닭이 눌린 것은 요리의 교과서겠군요.",1
"너, 아이패드만 사면 돈 다 날리겠다.",1
음.. 그래. 빵은 사 먹을 수 있어.,0
"아, 그러니까 별거 아닌 일로 시끄럽게 하는 거군요.",1
"아니, 그러면 입안을 따뜻하게 해줄 수 있겠네요. 좋은 것 아닌가요?",1
그래도 이런 기회에 요리 실력이 늘어나겠네요.,1
그렇죠. 사실 동물들은 저희 가족보다 더 많아요.,0
"아니, 왜 에어팟을 사둔 건데 업무용으로 안 쓰려고 하는 거야? 진짜 현명하게 써.",1
"와, 그럼 너 곧 힘세게 우리 집 청소 좀 도와줘야겠네.",1
"네, 꼼꼼히 하려고 노력하고 있습니다. 그런데 코로나 검사가 번거로워서 조금 귀찮긴 하네요.",0
"오케이, 내일부터 더 열심히 달려볼게!",1
그 쇼핑몰에 대한 충성심 정말 대단하시네요.,1
그러면 당신은 정말 에너지가 넘치는 사람이시네요.,0
"네, 생각해 봤어요. 햄스터나 거북이를 생각해 봤는데, 햄스터는 수명이 짧아서 슬프더라고요.",0
"아, 그럼 제가 본 것과는 조금 다르네요. 저는 대사들이 오히려 억지스러워서 별로였어요.",0
그럼 바로 오븐 하나 사러 가야겠네요.,0
그럼 빗속을 걷는 모습이 너무 시적이겠네.,1
"그럼, 치킨과 맥주가 비 오는 날씨보다 훨씬 더 좋겠군요.",0
"네, 집에서 이야기하는 것도 꽤나 로맨틱하겠네요.",0
"와, 너 정말로 집도 엉망으로 두고 배도 고프게 놀 수 있구나.",0
"와, 너 정말 전문가 같은 말투네.",1
"그런데도 항상 예쁘게 보이시니, 화장이 필요 없으신 거겠네요.",0
그러면 밀가루 걱정은 안 하셔도 되겠군요.,1
"그럼요, 아마도 사우나에서 지내고 계신 건가요?",1
"아, 그래? 나는 내일 점심에 쌀수수 먹고 싶은데.",0
"디핑소스 없이 피자를 먹다니, 당신은 진정한 혁신가이시군요!",1
"국제 경제학 수업이었는데, 제대로 이해하지 못했습니다.",0
"건강에 아주 좋겠군요, 자주 리필해 드리겠습니다.",1
그럼 정말 매일매일 생기 넘치는 아침을 맞이하셨겠네요.,1
"아, 너무 부러워요. 이런 어려움을 겪으면서도 계속 찾아보시다니.",1
이런 날씨면 집에서 잠만 자도 휴가처럼 힐링 되겠네요.,1
