text,label
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,0
I like making food and then not eating it to assert my dominance,0
@USER crispy all day every day over here,0
@USER Sounds like a strong contender for GOTY,1
Boehner not clapping for gender pay equality. COOL.,0
yeah i enjoy some oregano on a nice pasta dinner (dumps oregano on mac n cheese),1
"When you're feeling all in your feelings, but a certain BEST FRIEND is making you see reason, and maybe you'll be okay. So damn rude. @USER",0
What a Race ! WTF1 HTTPURL,1
@USER Aren't you happy I gave you less competition for ranking,0
Using my recently acquired video editing skills on myself for a change. An oral presentation assignment on healtheconomics is as much fun as it sounds HTTPURL,0
Why are the side effects of antidepressants so scary,1
"I’m so glad I know the quadratic formula from 8th grade instead of knowing how to pay taxes, get ready for college, oh OR ANYTHING ELSE USEFUL THAT INVOLVES BECOMING AND ADULT",1
"My poo is green, how festive.",1
"Here comes the final of the UK DailyBriefing - who will win, Johnson or Covid?",1
Got a bloody screening invitation for a massive film - YES THAT ONE YOURE THINKING OF - and both screenings are on school days tempted to quit teaching tbh,1
Stop gatekeeping retirement living communities. I am mentally and spiritually ready to move in.,1
@USER @USER @USER Say swear you didn’t down all bev’s at Acapulco’s straight after??,0
if i saw a capybara in person id probably throw up,1
@USER And the hot air and BS she generates makes for a perfect backup energy source!,0
"@USER @USER Well, illegal immigrants categorically don’t get money from the government but why let a little thing like facts get in the way of a good bit of xenophobia...",1
Entry level jobs that require 3 years prior experience ly,1
"""Should I wear my lime green pants?"" dad its 4th of july...",0
it's funny my mom thinks i possess no remorse when i feel remorse everyday for existing,0
"New levels of desperation: sleep is now truly insignificant to me. In fact, it’s a downright annoyance.",0
wow. i left on time today and the airport connector is all the way backed up. love that,1
People who think cancel culture goes too far never learned about excommunication,0
Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. HTTPURL,1
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1
Agreeing with the right to dunk on the centre is the real dialectical materialism,0
Whoop diddy scoop poop,0
"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. But how are we gonna pay for it? What’s next, chocolate milk for everybody?",0
"So, very delayed flight from Bristol to Edinburgh @USER, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) bollocks",0
Of course the moment I front the system is in utter chaos,0
My work email isn’t working so I can just log off for the day right?,1
Don't let people walk all over you. Or breathe on you. Either one.,0
mentally I’m hiding in the walk-in,0
I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,1
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay!",1
maybe i am a cyber bully,0
Just disposed of a dead opossum. Good morning!,1
don’t make me rewatch panic,0
NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND LoveIsland,1
I reckon I could have put that in the net Morelos sir,0
"Stimulus checks should come with hand lotion, a face mask, and a bonus for every Instagram bingos you do",1
@USER @USER Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,0
"apparently it's the biggest ask on the planet to find decently priced sandals with an enclosed toe. PLEASE, INTERNET. I just want to have vaguely summery shoes that don't involve me having my toes out to the world at all times lmfaoo",1
Ah gotta love that Friday morning burnt out feeling,1
Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1
Is spunk a slur?,1
why is the weather having a mid life crisis,1
this just in: phobias CAN be chosen and you CAN get rid of them by just not being scared! /s,1
Just nearly cried in the tesco express because they didn’t have the cheese pizza or the back up pizza I wanted. My mental stability is strong today.,1
no more instagram. we must all return to scrapbooks.,1
@USER SHOCKED. How am I supposed to tell the kids they're not going to Disneyland on June 21st after all? It's already been cancelled 36 times! HTTPURL,0
what i love about mine and summers work schedules is that she will finish at 8pm and then i’ll start work at 9pm and then when i get home at 7am she’ll start work at 8am ️,1
The typhoon flew over me today absolutely fuming they forgot to bomb me,0
turning 22 next week so naturally I increased my tinder age range up to 60,0
"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",1
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,1
"Leave it to the nice people of Hutch to yell at me to ""eat shit"" while I run. Jokes on them, I do.",0
"Day 55 of Lockdown. Finally bought some jigsaw puzzles. Absolutely cannot wait for them to come, highlight of my day (maybe even year)",1
"My (extended) fam was discussing going on a trip instead of getting presents for Christmas, like okay I’m bout it... Yeah they were talking about doing to the dells. I’ll take my god damn presents thank you very much",0
Because of Trump I now don't have to worry about other countries making fun of me for being fat! Thankstotrump America,0
came home to realize my family found and read my quarantine journal lmao lucky I didn’t get involuntarily committed wtf,0
naming my son onickolas in honor of my love for @USER,0
"Horse dancing is my new favorite Olympic sport, I have no clue what’s happening, but this is incredible",1
"@USER whoa! that's a little too crazy man, slow down",0
Funny how my phone starts turning into a piece of shit when the new iPhone comes out,1
First day of school and spectrum internet has already shit itself. Amazing,1
Day 3 of night shift: “Can I get a triple shot puppuccinio?”,1
It would be nice if my body would let me sleep...,0
I've just got up at five forty five on a Sunday to watch the Japanese Grand Prix as a Ferrari fan and saw Vettel jump (and then fuck up) the start and Leclerc tangle with Verstappen on turn 2. Lovely stuff.,1
my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point,1
Update: they’ve finally closed the campus which means I wasted my day going in and waiting on lectures HTTPURL,0
"Man-spider. The story of a spider who's bitten by a human and now has the powers of a human. Working in an office, wasting money on artisan coffee, and giving up his bus seat to a woman who turns out not to be pregnant, but just ""likes sandwiches you a-h*le"". IntoTheSpiderVerse",1
Who's ready for monsoon storms allllll weekend?!?!,1
Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up,0
"I love it when drunk, inconsiderate flatmates come back and start climbing on the roof istillhaveexams tryingtosleep",0
Billy Gunn sorta relevant for the first time in years...,0
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,0
We really need to remind people that universal healthcare means never needing to sit through another annual explanation of benefits meeting,0
"Day 2348 in lockdown. Never in my life did I think I would utter the words ""I've disinfected the chocolate"". coronalockdownuk",0
i have bags under my eyes because im tired of your bs:),0
@USER @USER Oh really?,0
They really said you can’t have nice weather AND no lockdown for your bday this year huh,1
tip for baking bread! you can use the yeast in your dog's ears to substitute active dry yeast or instant yeast in a pinch!,1
"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2",1
Well. That went well. BelgianGP,1
omg my ships are gonna love what taylor swift has done for them,0
Just like to congratulate everyone on the Kop today for the fastest ever Poor Scouser Tommy. Slow the fuck down,0
Hey what's the weather like today? Am I going to need an umbrella?,1
Yay for being locked out of your own house because you forgot your key,0
"if you see me crying in the self-service car wash in my rosati’s uniform, no you didn’t ️",0
I picked next year's musical already...Electro City. Obvious choice.,1
"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",0
love how badly i embarrass myself on nights out how iconic X,0
"No joke, air-fried Twisted Teas are THE BEST.",1
was not aware that Crocs were appropriate business casual attire.,1
On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2: Meet Miley Cyrus double album? This is for research purposes.,1
"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in",0
Ayeee it’s officially “I’m not even your girl” season,0
@USER i would never go to six flags with u,0
hot girls have tree shaped dents in their rear bumpers ️,0
So nice of my family to decide that I’m hosting a Mother’s Day brunch for everyone at my house. HTTPURL,0
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1
"Ah yes, another afternoon with the WiFi down...really makes working from home that extra bit more enjoyable :)",1
Gonna go cry now some no face told me to lose weight x,0
