text,label
July 1st. Half way point of the year. Well I think we can all agree that 2020 has gone swimmingly so far. Can’t wait for part 2. murderhornets,0
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay!",0
I just absolutely LOVE how I've got to work outside for the next 3 days in the heatwave. sweatingmyballsoff,0
@USER Defrost the freezer with the cast of Hollyoaks. Any of them that wanted an extra fun trip could pop to the recycling centre with some empty pesto jars. Magic.,1
"So, very delayed flight from Bristol to Edinburgh @USER, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) bollocks",1
we need to normalise having absolutely fried bleach damaged hair. people should talk about this,1
"Wizkid is the king, ok lol",1
"Ah yes, it really is wood-burning stoves in sub-Saharan Africa thats driving the climate crisis HTTPURL",0
"Started watching house of cards, 4 episodes in. Already I can see it was a good choice",0
Social Care for the young is basically a bath board and bed rest and your done.,1
@USER Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.,1
JUSTICE HAS BEEN DONE.,1
What a Race ! WTF1 HTTPURL,0
help! i'm being haunted by dead people! (my dissertations),0
my neighbors taunting me outside my office window by chilling in their hot tub every remotely warm day whilst I sit here on back-to-back zooms all day every day. the audacity is astonishing.,1
I've been doing physics for 40 minutes I think I deserve a break I'm never going to get it all done at this rate,1
Billy Gunn sorta relevant for the first time in years...,1
wish i could understand string theory without knowing math..... alas i guess i am too hot for conceptual physics,1
"So we actually have to do hot girl summer without 1989 Taylor’s version., I’m sick",1
"Spiced Coconut curry . A weekend spent with friends brings a week of content... or something like that . Started the weekend off with this yummy morsel, With was a fusion of miso sesame aubergine , broccoli… HTTPURL",1
considering crowd surfing the next time the hallways are too packed,0
Avoid mass gatherings.. does this mean that I can stay home tomorrow as I work at a school? No I thought not. schoolclosure,0
You know the wolves match is boring when you're talking with your mate about the best way to wire up his new shed!,0
What a wonderful time to have your AC go out HTTPURL,0
@USER Riveting news.,1
"My (extended) fam was discussing going on a trip instead of getting presents for Christmas, like okay I’m bout it... Yeah they were talking about doing to the dells. I’ll take my god damn presents thank you very much",1
okay but like the say so song ain’t that bad. I’m unironically jam to it lmao,0
"if you see me crying in the self-service car wash in my rosati’s uniform, no you didn’t ️",1
Tinnitus is my favourite thing ever I love it. So loud so atmospheric HTTPURL,1
thanks @USER for ratting my location out on stream and then embarrassing me it made my day though HTTPURL,1
love living in a capitalist society where i look forward to getting a surgery where i’m legit GETTING AN INTERNAL BODY PART REMOVED bc it means i’ll get a few days off from work xoxo,1
i love ingesting poison and then wondering why my tummy is rumbling the next morning,1
Beautician and the Beast (1997). Best Timothy Dalton film of all time.,1
"@USER Ahahahaha the Feeya I know and love, miss u",1
absolutely love waking up to the fire alarm at 7 am,0
fully vaxxed feeling very girlboss,1
I feel like with the pandemic and all we should now be allowed to publicly shame babies for just like coughing into the open air you know what I mean,1
"Let me guess, it has to be Charlotte Tilbury makeup. And if by chance you do take it off, use Charlotte Tilbury skincare HTTPURL",1
The typhoon flew over me today absolutely fuming they forgot to bomb me,1
love getting assignments at 6:25pm on a Friday!!,1
Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. HTTPURL,0
@USER @USER hot loli,1
Between Mikey cooking and Didi cooking for me I relaxing cooking?? I don’t know her,1
Ah gotta love that Friday morning burnt out feeling,0
@USER Her family should definitely not seek mental health guidance.,1
How I flirt with boys Boy: “Hey I saw you from across the room and had to come over” Me: “Wow you’re super observant. Do you have 20/20 vision?”,1
Been trying to get my boyfriends attention. Let’s see how long it takes for him to see this tweet tho.,1
My work email isn’t working so I can just log off for the day right?,0
watching olympic womens beach volleyball for the plot,1
there’s no better way to wake up than having one dog jump directly on your stomach and knock the wind out of you while the other drop a dead rodent on the end of the bed.,0
"cold ears? take out one AirPod, leave it by the stove, and forget about it for 20 minutes",1
Do the Hokies really have to play 5 against 6 tonight? Come on stripes,1
Fool me once shame on you. Fool me twice shame on me. Fool me multiple times I must have become a brexiter. Brexit,1
"Lucky for 2nd placed Brentford that there's no stand out team like Leeds this year, or they might have no chance of winning the league. ncfc",1
how do I get my boyfriend in a maid costume?,1
@USER If only he had a press Corp in the house...oh wait! Shut up Jr! Time to get fitted for those lovely orange jumpsuits! If you can't be orange anymore at least you can wear it!!!,1
Wtf is a Justin Herbert,1
"""He's not welcome in a tolerant place like London"" @USER on the Presidential visit on @USER The irony in that comment... r4bh",1
"I love it when drunk, inconsiderate flatmates come back and start climbing on the roof istillhaveexams tryingtosleep",1
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,1
2 busy working 2 care,1
Update: they’ve finally closed the campus which means I wasted my day going in and waiting on lectures HTTPURL,1
STOP TREATING MARS LIKE A BACK-UP BOYFRIEND JUST FIX YOUR CURRENT RELATIONSHIP WITH EARTH BECAUSE YOU CAN'T LIVE HERE.,0
I just don’t think it’s too much to have a perfect life with absolutely no problems ‍️,1
The control button just fell off my laptop. How symbolic for my life.,1
"make it illegal to say/write ""Dems in disarray"" on account of it being stupid as fuck",1
a level tudor history can do one,0
Can't wait until I live to be 110 years old and I have people asking me how I've lived for such a long time so that I can make up some hyper-specific secret to longevity that people will inevitably follow,1
ugh I have to send an email??? how about I just quit!!!!!,1
"Day 3. Luggage arrived, thanks @USER. Non random Hungarian underwear. Talk delivered. Science sated. metaxa HTTPURL",1
went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic,1
So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth,1
I can't believe today is the last day we can be gay.,1
did you actually fly on a plane if you didn’t post a picture of the view from your window?,1
"Seeing as Kanye West has a range of clothing with Gap, how about me and you do a collab @USER",1
i love jumping on zoom meetings where everyone is talking about their kids &amp; i'm stuffing my face with taco bell,1
it’s always the girls I don’t even know that wanna talk about me 24/7 :) I love my fans :),1
@USER thx for the play by play,1
who thinks me and sam should start a band called 'teeth at midnight',1
omg there’s a sheet of ice in front of my school. should I slip and fall?,0
I wish that grilled cheese helped you get that summer bod,0
I called out an insta post for fat shaming and am now being told that making fun of someone having no neck is “not making fun of someone’s appearance” !!! The more you know guys!,1
@USER @USER @USER @USER @USER Finally someone is speaking up for the billionaires.,1
"@USER @USER Hasn't he opened a few new hospitals? Oh sorry, maybe it was a new first aid box.",1
yeah your girl is fine but does she pass out while giving blood,1
"I recovered a repressed memory today of working at @USER in high school 13 years ago &amp; having to answer the phone as “we go all out at Kum &amp; Go, this is Shelby. How can I help you?” And the prank calls that led to. Pretty sure K&amp;G owe me therapy.",1
Accidentally made a friend in ASL today. I hate when that happens.,1
"@USER Few links for you. To summarise, wearing face masks seems to be more effective than not. Who'da thunk...",1
Kind of rude of my stomach to still make whale noises after I’ve given it a whole protein bar,1
Because of Trump I now don't have to worry about other countries making fun of me for being fat! Thankstotrump America,1
Overthinking everything in life really takes a toll on you,0
Man I just love it when I'm forced to pitch two games back to back bc our other pitcher didn't show up,1
I’ve seen a lot of people on local Facebook groups asking AirBnB owners if they have any availability recently. If only there was a website you could use to find out if an AirBnB was available,1
@USER But what were the ratings?? (Replied to his Tweet with the same thing.),1
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1
@USER I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets,1
Taxes are just the best and I cannot wait to pay more,0
"Goodness my parents are actually watching something on Apple TV+, brilliant, yet another streaming service!",0
alright I’m ready for some march madness,0
I still can’t believe England won the World Cup,1
dont u just love when u get ready for a cancelled date two hours early . . . yeah i wasnt excited or anything,1
wouldn’t it be cool if i could spontaneously combust,1
Efy is great,0
@USER @USER you’re trash,1
cold queso is so much better than warm queso HTTPURL,0
Wow it's almost as if it's their literal job to have a lot of knowledge about a wide array of subjects.. Funny that HTTPURL,1
It’s really very selfish of Silverstone to be saying the 2022 Grand Prix is 1/7-3/7 cause my holiday year starts on 1/7 and I would have to use a day of this years holiday allowance to go. I should have been consulted really ‍‍‍,1
"""are you experiencing suicidal or homicidal ideation?"" ""only while trying to talk to a human when I call @USER pharmacy""",0
Just getting some WD40 on my letter box to help the poor postman with his delivery today valentinesday2021 WD40,0
"I’m sorry, but if you message me on Instagram wanting me to help you sell your fit tea and wraps, I’m leaving you on read.",1
wow i love only ever buying gray and striped shirts,1
no more instagram. we must all return to scrapbooks.,0
"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",0
Thank god I just accidentally snapped a rando guy from high school ‘yas queen’ with acne cream all over my face,1
"I hurt my foot like 3 days ago, I have no idea how, but it hurts to put pressure on it. Love that for me",1
"me: trying to sleep slightly earlier than usual bc I feel like shit my friend, texting the group chat 13 separate times at nearly 4am: hello I don’t think so! how abt I tell u abt how bad things are going instead :)",1
Thank you to my apartment complex for consistently cutting the grass at 8 am every Thursday for ~5 hours. It’s definitely not super obnoxious or bothersome ️️,1
"5:30 banshee-like kitten zoomies are definitely my all-time favorite alarm clock, and the sound of jewelry boxes flipping over and burnouts on the wood floor make for the calmest, most enjoyable start to any workday.",0
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1
a single man directed by tom ford simultaneously resurrected me from death only to brutally murder me once more.,1
"Hey Siri, how do I stop simping?",1
we love mixed signals,1
Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????,1
Wow Bdubs can bench press 150 kilometers,0
"Nothing screams “I’m a glamorous cosmopolitan woman” like following your dog down the street in the midst of winter, saying “go potty! Go POTTY!” over and over again.",1
"Heard a rumor that Baja Blast is coming to stores and regardless if anything else I hope for in life falls through, at least I'll have this.",1
@USER Reviewer 2: this is a very weak paper that fails proof of concept. Stating a cat bed is also a wizard's hat is totally wrong and your data cannot support this,1
A wrong impression is once again my specialty,1
if trees would simply stop producing flammable leaves climate change would not be an issue,0
haven’t written in months cuz there are no male teachers to impress,1
hey quick question is it fall or spring???,0
when the toilet seat is warmed up for you&gt;&gt;&gt;,0
@USER Nice,1
me and noah forgot that today is our anniversary. if that isn’t couple goals then idk what is,1
I can’t wait to hear more about the life of an upper middle class East Asian American whose only personality trait is drinking boba tea HTTPURL,1
Hey what's the weather like today? Am I going to need an umbrella?,0
trying to figure out how to use notion for my anime list. I think i’m dying,1
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1
"""your pronouns are what's in your pants"" ok. juicy/dumper",1
"It’s so amazing how people forget you exist until they want something from you :,)",1
2 things I love: 1. Being woken up by construction work an hour before my alarm. 2. Sarcasm.,1
How bout you dont use a gazillion filters on your pictures,1
"finished the queen's gambit, i loved a look into the 1960s in the american south with no racism just vibes",1
Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1
@USER Nah bruh you just drinking it upside down,1
@USER Easily one of the worst and most damaging takes for both trans AND cis women I have seen thus far. Congrats on reaching new levels of awful lmao,1
@USER I thing you might be on to somethink!,1
"Here comes the final of the UK DailyBriefing - who will win, Johnson or Covid?",0
"""You're not a normal white girl"" lol ok",1
Great time for sim and I to have our weekly life update.... (closest thing to an owl),1
I love when you go to shop for plus size clothing and it's always just shoved under women's and it doesn't have any subcategories so u just have to wade thru everything like a pig being thrown slop,0
"@USER @USER @USER @USER You've a book out? I hadn't realised. Yes, you've already read this 8763 times this week, but hey.",1
Hahahah @USER is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! CovidIsNotOver karmaisabitch Covid_19,1
Brother's off on a night out and I've gone to bed cos I feel exhausted and sick.... excellent,1
“The App Store [is]... an economic miracle” but Apple magic not working today at AntiTrustHearings Apple stifles innovation that is the lifeblood of our economy. -Lucy McBath speaking some truth today HouseJudiciary HTTPURL,1
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1
In sunny spain at the moment!!! Hows it all in england?,0
my super power is always biting into the sour cream side of the burrito no matter what,1
if you display your pop funkos in the box then you’re a tory,1
HappyBirthdayKeanuReeves Keanu Reeves is so wholesome ️,1
"Don’t worry, 20 something people who follow me here, I brushed my hair for the first time in a week today. I know, impressive.",1
@USER And with a plentiful supply of rhubarb.,1
Hearing Kendrick Perkins refer to Alec Burks as Alecs Burk like he’s attorneys general &gt;&gt;&gt;&gt;,1
"Wait didn’t covid go away?? It’s after November third so it definitely should be gone now...wait...I’m confused...121,000 cases in a day? You’re telling me THE WHOLE WORLD didn’t fake a pandemic for the US election? No way...",1
We really need to remind people that universal healthcare means never needing to sit through another annual explanation of benefits meeting,1
wow. i left on time today and the airport connector is all the way backed up. love that,0
maybe i am a cyber bully,1
"""@USER: FLORIDA YOU LITERALLY HAVE ONE JOB""",0
Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1
day 5 of people being mad about ellen sitting by gw bush is when we'll finally get to the bottom of this,1
"Cool guy in a big truck honked really long at the garbage truck because it slowed down to turn; I felt he wanted everyone to know how cool he is, so I decided to tweet about it on his behalf.",1
NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND LoveIsland,0
i’ve never had protected sex,1
"Duodenum, Jejunum, and Ilium would be cute names for triplets, don’t @ me",0
Only yelled at one person while biking home this evening. Improvement!,1
".@USER is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1
the fact that “breaking: school shootings preventable” was an actual headline on nbc tonight is actually laughable,1
I love when I start choking on my water in my 8 person class,1
Whoop diddy scoop poop,1
@USER Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,1
is it illegal to discriminate against someone on the basis that they have a joker tattoo,1
it’s been 20 hours and i want another chai latte with pumpkin cold foam i can’t afford this!,1
It would be a real shame if people shared this around and filled it with fake info. People should definitely not do that HTTPURL,1
"Well done Henri, cost us the win nffc",1
I love not being pregnant so much it’s my fave thing about myself,1
@USER @USER buy really rare pokemon card,1
you like ketchup but not tomatoes??? grow up,1
Big day in the Mumford house sports day,0
@USER @USER You are a right bundle of laughs to take to the pictures Draft!,1
“If I could have changed anything about my childhood I would have never watched spongebob” -no one,0
"bbcqt It sure would be nice if Ms May decided to answer a question, rather than dance readily around it.",1
Does anyone not know Prince Harry got engaged? I don’t think there’s been enough in the news about it.,1
@USER Make your husband agree to let you die first. FUN date topic for discussion,1
im ollie im 5'8 and i think my 5'7 boyfriend is short,1
"Tonight @ dinner I sat by &amp; chatted w/ the former chancellor of Ole Miss, a former Miss MS, &amp; the owner of the Miss America pageant Casual.",1
wow this growth spurt is really taking longer than i thought haha,1
"Quarantine Day 256: Dear Ancient Greeks, re: the blanket-wearing—I get it. QuarantineLife",1
my bf took my off his lock screen which obvi means he’s cheating on me,1
Gonna go cry now some no face told me to lose weight x,1
'Margaret Thatcher' is trending... has 2016 taken another one?,1
"Hear me out... The lyrics in ""coney island"" should've been ""lost again with no surprises, disappointments close your EYESES"" Fixed it for you @USER evermorealbum @USER",1
"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1
Of course the moment I front the system is in utter chaos,1
"Day 38 of quarantine is an interesting time to get a new drum kit, neighbor",1
Hate this site [CHIRPBIRDICON],1
did you know there is a direct correlation with how cool someone is and how high they cuff their pants?,1
@USER Would love a cheeky McDonald’s breakfast before a busy day at work would set the day off on the right foot ! FancyAMcDonalds,1
I swear this triller event is run by teenagers,1
What kind of sins have y’all been committing for God to punish us with this kinda weather...,0
I’m really looking forward to not hugging my friends and family through choice rather than by law.,1
Men will literally fake an injury on the football field instead of going to therapy,1
I don't think Republicans have any self awareness or any idea of how the world works... Nice try though.,1
There is not enough people here ivoryrooms,1
I love online shopping because if I am physically in a store and an employee even looks at me I will immediately leave.,1
WHO LET THE LAUNDRY PILE UP 5 BASKETS. Goodness.,1
Boehner not clapping for gender pay equality. COOL.,1
Drop in Center to let people get the 1st or 2nd Vaccine open today . I went thinking I was able to get my 2nd one . Wait in the que 30 mins .sits down arm ready to get ! Sorry your 12hrs to early !!! We cannot vacinate you till 56 days !!! @USER Seriously,1
"""I'm concerned about the environmental impact of my contact lenses,"" says the occasional daily wearer, throwing their Starbucks cup in the test room bin.",1
Shout out James Boswell unibowl,1
@USER @USER @USER Surely you’re not suggesting that their own thorough investigation of their own suspected &lt;fraud&gt; (which found no evidence for said &lt;fraud&gt;) was carried out with anything but the very highest levels of integrity? Seems completely legit to me…,1
@USER @USER @USER Say swear you didn’t down all bev’s at Acapulco’s straight after??,1
I got called ugly on Twitter by an uneducated teen who refuses to show his face:( I’m gonna cry myself to sleep I’m in gut wrenching pain!,1
"@USER it’s true, every time my little cousins put on their masks they choke to death and have to be revived. it’s very stressful for us.",1
Just dislocated my fucking knee again while out on a walk FAB,1
Headaches that last all day nonstop,1
"Pissed off at @USER and just want out of my contract, but I'm sure that would just be way too easy, ugh :(",1
Football is turning into an anatomy lesson. COOL,1
"@USER ah yes, people with eating disorders, famous for easily being able to not worry about their weight",1
As if I didn't know this anyway! I'm an Owl according to the BBCBodyClock quiz – what are you? HTTPURL,1
i would kill a man for a forehead kiss rn,1
Mental shoot out ends. Silent pause. Sirens start Always so perfectly timed LineOfDuty LineofDuty6 LOD6 LOD,1
Love being called the devil for taking away someone’s phone at summer school,1
everyone pls stop shooting fireworks my dog is scared :(,1
I love days when Rob works short call and is only at the hospital for *checks watch* 13 hours.,1
@USER @USER worst timeline,1
@USER Thanks for disrupting your narrative continuity with commercial break previews. SpoilerAlert,1
"i love how i literally just finished watching the fifth hp film and then turned to my mum and said ""love a good bit of character death on a sunday :)"" the dsmp lore has utterly ruined my attachment to characters and how i see stories now. i am a broken woman.",0
i went outside today and suddenly my depression is cured,1
Can’t wait to be back at uni so I can order more shoes and clothes without my mum telling me off x,1
love when the train stops in philly and everybody boards and of a sudden it smells like a ham sandwich,1
"Thanks @USER for not informing me that my click and collect order had been cancelled when my account says it's ready to collect my partner has had to travel unnecessarily to Stafford and we still don't have our shopping, good diet I guess having to wait for my 26th delivery slot HTTPURL",1
My dream is to be left alone.,1
@USER SHOCKED. How am I supposed to tell the kids they're not going to Disneyland on June 21st after all? It's already been cancelled 36 times! HTTPURL,1
@USER @USER Oh really?,1
we happy!!!!!!!!!!,1
"first day of work, and i’ve already cried on the job",1
The fact I nearly froze on my way to work this morning is definitely a sign it's not summer anymore freezing,0
"Damn, imagine being vaxxed and then getting a cold and then losing your taste and smell. Oh wait.",1
Is this first Cybex isokinetic dynamometer? @USER PRS2021,1
"how you gonna ask me how i’m doing “on this fine labor day” while you’re off, as I’m ringing you out, on labor day. how do you think i am",1
apparently it’s national siblings day? idgaf,1
Worked out 2 days in a row. I am quite literally the epitome of health and fitness,1
yes i have little interest in doing things that applies to me,1
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,1
"@USER @USER @USER @USER I know, right? He even wanted poor people to be healthy, because he was basically a fucking communist. What a hippie.",1
"@USER @USER Let's listen to Dylan Petit over actually doctors, biologists and epidemiologists.",1
Don't let people walk all over you. Or breathe on you. Either one.,1
Kepa had a great game,1
I am starting off my day by watching a Dragons Den special on Deborah Meaden and eating a Pot Noodle. My life is perfect.,1
"@USER Well done! With the better coaching now available, can we expect a decent wee victory tomorrow?",1
@USER @USER @USER Michael Saylor is efficient in his line of questioning. Feels like more an interrogation ️,1
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",1
does ur dad hate you for no reason or are you normal?,1
I miss walking up 3 flights of stairs for class and having to catch my breath in the bathroom,1
this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,1
Hot dog eating contest as a form of assisted suicide,0
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,1
it'd be nice if missguided actually had stock for once,1
first game not starting when it's supposed to? a UCF tradition,1
Having a bad week but what else is new!! At least I finally got paid,1
im about to just walk into a place and start working then and there and they'll have no choice but to hire me on the spot,1
just stuck my entire hand in a hot oven without thinking about the consequences. self preservation is clearly my strong suit,1
Turnover is the best band to cry to/drive to/daydream to/fall asleep to/ reminisce to/die to,1
"Congratulations to Trump on his second impeachment. It’s a tremendous achievement borne of hard work, focus and dedication. Record breaking. Historic. Bigly. ImpeachmentDay TrumpImpeachment2",1
yeah i enjoy some oregano on a nice pasta dinner (dumps oregano on mac n cheese),0
everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude /j,1
Sitting next to the world's loudest mouth-breather on the first day of class did a really good job of demystifying grad school for me today,1
every date I go on I get a little scared will be phone swap,1
Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ️ WycoPride YeeYee,1
Blatantly obvious that Lionel Messi is now set for a move to Leeds. The Newell’s old boys network.,1
"Can’t wait to get home take a big ass antihistamine and roll in some topical steroids. Damn it, skin! What did I ever do to you?!?!",1
"“tit for tat, butter for fat, you kill my dog, i eat your cat” is a liberian proverb for “an eye for an eye”. my ancestors were spittin’",1
@USER @USER @USER @USER Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,1
was not aware that Crocs were appropriate business casual attire.,0
On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2: Meet Miley Cyrus double album? This is for research purposes.,0
"Oh? You're a real anime fan? Name all the Boku no Pico characters, I'll wait.",1
@USER Based confidence and believing in proper eye contact-pilled!,1
Replace Pelosi Nancy,1
"oh sure, the mic’d up pitcher at the MLB all-star game can say “god dammit” but when my 13 year old softball player says it she gets a “language warning”",1
@USER one of them smonks weed so it's super worth it /s,0
@USER Sureeeeeee you do,1
"Bart is closed rn in Oakland so I can’t go to work, I’m so upset....",1
Just redownloaded the @USER app - let's see if it improves my exercise routine!,1
"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. It takes a certain genius to be this crap.",1
i’m going to cut off contact with every single person i know and emerge in a few months o a year from now having lost the ability to physically speak but be able to play the meanest fucking accordion you’ve ever heard in your pathetic little life,1
It’s funny that you guys thought sports mattered during a pandemic. I simply can not imagine caring about a winning streak rn.,1
"ah yes, of the course the summer rain pours when im on foot.",0
Keanu reeves is killing his role in ozark season 3,1
getting stopped by tesco security is the highlight of my day,1
Yay for being locked out of your own house because you forgot your key,1
craving an ice pick lobotomy on this Friday afternoon,1
my favorite thing about my grandparents is that they're so afraid to talk about me being gay that our catch up phone calls are incredibly short,1
My coworkers play this fun game where they try to describe bars in la crosse &amp; have me guess which one they’re talking about,1
The fair-weather fans in all of these threads. Wake up call. Fleury is a human being. Surprise!,1
"@USER whoa! that's a little too crazy man, slow down",1
"Wow. Liam Neeson is coming across as a rational man,isn't he!!?",1
"No joke, air-fried Twisted Teas are THE BEST.",0
"I find it hilarious that ‘black and white’ or ‘all or nothing’ thinking is considered a cognitive distortion and is a symptom of several disorders, and yet it remains a pillar of American (and Western) culture. It’s almost like…. our culture is toxic",1
It would be nice if my body would let me sleep...,1
"@USER So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",1
All the shade i have been hearing about Ben Platt being unbelievable as a teenager in the @USER movie boggles me. Does nobody have any memories of Grease??? Name 1 actor on that film who believably looked high school age!,1
Drum and bass is dangerous stuff don't you know.. FabricReview,1
the manliest thing I can think of is when the men from the World Cup passionately sing their national anthem,1
Love a good cry,1
Perfect way to end a 2+ hour @USER deley: getting stuck on the tarmack at @USER waiting to go to a gate for almost an hour,1
