text,label
"Second major nosebleed of the day has halted my training efforts. Nares, this means war.",0
Oh how I missed middle school drama :~),1
"Somebody thinks the ""affordable"" premiums will be going up again.",0
His immortal words resonate wisely in these dark days of deceit and malevolence,0
almost 72 hs of a kid asking for his christmas gift and zero answers from @user thank you guys! you are awesome #not,1
Breaking up with your girl so you don't have to buy her any presents #lowbudget #smartmove #a #good #idea #butscheming doe,0
Nice touch. All the bar staff in the ground wearing #saintsfc t shirts,0
The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then. http,1
Claybo Dawson and I are @user 's #squadgoals,0
"Ahhh 7 a.m bedtimes, how I've missed you #examproblems",1
Seems like all is forgiven regarding the Republican brinkmanship caused government shutdown.,1
"@user @user Really?! This is absolutely below the belt, especially towards Tom Boon ... #DeepRespect ...",1
@user haha they were never nice. Guess I'm not cool enough #sadface,0
"YOU are violent, it shows in your tweets @user @user @user @user @user",0
"It's a good thing Obama opened up Cuba in his first term, and didn't wait until all his elections were over. #cuba",1
Aaand the hits just keep on coming. #BadDay,0
"I prefer it!  I'm a Texan and a while back I had a HORRIBLE kidney stone but I didn't know what it was because I had never had one before, I went to the ER in EXCRUCIATING pain and they treated me wonderfully!  I got three, count 'em baby three, shots of morphine through an IV, that is an experience I have never had before but enjoyed and would recommend!  Then I left with a handful of prescriptions after a CT scan (is that right?  Some kind of scan! ) and went home and was high as a kite for a few days and then it passed and we were all good again.  Woo!  So then the bill comes and it's $8000!  So at first I was all like ""woah, shit"" so I called and complained because while in the ER I had specifically ask, repeatedly, how much the scan would cost and had repeatedly had my question refused to be answered by the doctors, nurses, radiologists (or whatever they're called) and even the lady who came in to get my personal info and ask me for a credit card to pay ""as much as I could afford right now"" (I authorized 50$ because she wouldn't explain to me what exactly it was I was paying for ""right now"" and I finally decided they just wanted a card on file).  Sooo when the bill comes the scan ALONE was 6000 bucks, just the scan, the entire rest of my treatment was only 2000 which I would probably have paid gladly after the wonderful care I got (and I knew I was uninsured going into this and I knew ERs are expensive and at the time I was in HORRIBLE pain and scared shitless by it so I didn't care).  I made my choices and would live with them but 6 grand for JUST THE SCAN?  That seemed unreasonable to me and I also found out later that scans like that aren't necessary for kidney stones and often aren't done unless you're peeing blood, so wtf?  So this is where the fun starts, I called to complain about this scan cost, I was quite clear that I would pay a reasonable about for my care and was happy with my care but I couldn't afford 8000 total and that 6k for the scan was nuts, so they ask me to fill out some paperwork to see if I qualified for ""financial relief"" from my bill.  I explained again that I didn't want charity, I just wanted a reasonable bill (and BTW, 2000 for the three shots of morhpine and the 10 minutes the doctor spent with me seems a little out of whack too, 800 of that is called an ""ER fee"" and is apparently a charge you get just for walking into the ER regardless of what happens next, but hey they took good care of me and I don't know what the fuck morphine costs).  Anyway the only option I had was to file for the charitable relief, well ya see I am currently a ""stay at home uncle"" my brother abandoned his two kids with our mom, she can't afford day care (you would not fucking believe how expensive day care is) and since I made less money than she does, I become the stay at home parent.  We all live together now, she pays the bills and I take care of the kids.  It was weird at first but it's actually kinda rewarding and fun now (most of the time).  So technically I'm single with no income and have been for about a year and a half now and my tax returns reflect that.  Actually do have some income for contract IT work with people who knew me before I quit, it's all under the table though.  Soooo I got FULL relief.  I actually have some money and my mother actually makes ""ok"" money and we were willing to pay a reasonable amount for the bill (my hope was to reduce it by half to 4k and pay it out over time, lower is better of course but I had braced myself to accept 4 grand if I could negotiate hard enough to get there).  Instead I paid 0$.  And I learned a valuable lesson, if it looks like you have no money you can go to the ER for freeeeee!  Wee!  So suck it tax payers I ripped you off for 8000 bucks and I have three pain pills left over for a rainy day!  Now stupid Obamacare is going to make me pay for my own insurance :( boooo That's going to be like 70$ a month.  EVERY month!  You even have to pay in December!  Come on government, it's baby Jesus birthday, fucking dicks.",1
I love my mom,1
@user guys!!! you've just smashed it!! #WhereDoBrokenHeartsGo #XFactorFinal,0
@user I was only clarifying for my LEGION of other followers. #NotForTheIntellectuals #DrHandsomeDennis,1
http What Day is the Sabbath? #follow #Jesus #Christ #FBC #FBCJAX http,0
@user Funny thing is now she's a security guard at Fed Ex in LA where I pick up all the time.,1
I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it. #whatarethelivingrockpeoplefor,1
@user And here I though that a one programmer operation had the same money and power as EA. #TheMoreYouKnow,1
"@user @user @user @user #GamerGate , now with weaponized Ninjas. we trained with Assasins Creed.",1
"@user Even though @user's got more ex-wives than @user majors, I'm happy for that washed-up mess... #Not!! #Blocked",1
@user I hate you lol,0
@user it's no fair that u get to have a lie on & I'm up early for College and it's bloody freezing #fair #lucky #duck,0
I just love when you test my patience!,1
"don't knw how to react everytime sum1 says me being in a wheelchair ""inspires"" them! im just living they same you are dude",0
aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :'),1
Absolutely appalling service once again from @user Can't wait for the rise in fares next month #excuses #joke,1
They probably gave him talking points to heckle Obama with to make him a victim and make it look like he's more moderate than he really is.,0
"Great, I've got a lung infection. This is fun. :/ #notfun #miserable",1
"""I can't breathe!"" was chosen as the most notable quote of the year in an annual list released by a Yale University librarian",1
"I have an idea, how about 911 operators don't ever describe race? And police have to wear color blind glasses?",1
"I'm seeing #catfish while I search for a #fishsitter for my #goldfish, #LoveLife",1
"@user not you, you're on pain medications",0
trivia crack is taking over my life.,0
@user yeah stressed isnt the word could easily punch someone in the face right now,0
supaaa sweet when you have finals in the AM and ya can't sleep.,1
#BBC #News -- #Denmark #challenges #Russia and #Canada #over #North #Pole. http,0
"""@user: AMAZING. I love this team. They scrap and always find a way! 15-6"" <-- indeed. #dcRising",0
"i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning ... http",1
That's because Republicans don't want poor people to vote.   Those cheeky bastards.,1
Xmas on the blog feat intimissimiofficial and @user * Read our story and share the LOVE... http,0
@user So that is what happened the ACORN voter fraud people.,0
"yea, and some survived it.",1
I blame my mom. Mother of the Year #sarcasm,1
"Always classy, never trashy and just a little sassy.",0
Well @user I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it! http #,1
@user WTF!!!! Was that #GangstaWankstaYard,0
Am I the only one who finds it very stressful when the #OrionLaunch feed keeps buffering...?!,0
I wish religious fundamentalism would be officially regarded as a mental illness.,0
So kind of occ health to book my tb skin test on my day off uni. I am thrilled,1
It is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores.,1
New homeschool year. New Marketing business. Clickbank University. Wealthy Affiliate. Writing the book finally. #holyschedule #needanapp 0_0,0
"@user :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... , I hasten to add *very* unlitigiously!",1
"What's sad is that trucking used to be a viable, respectable blue-collar career that would feed your family and provide dignity.  Until deregulation, and Republican-led initiatives to fire-then-rehire as ""independent contractors"" made it a race-to-the-bottom, amphetamine-fueled class of serfdom.  Yet these truckers blamed unions &amp; demonized ""liberals"", while rewarding their tormentors, for destroying their vocation as a desirable, honorable profession.",1
Here comes the universe. #TMLtalk #Leafs,0
@user happy birthday Skip! We will always love you! #Phillies #legend,0
I always can't wait to see how works. #IfYouKnowWhatIMean,1
I wonder what Professor Iaukea has to say about the new Disney Princess...?,1
#NOT ALL There good & bad in every occupation & race #Stop Labeling #Not All http,0
": When some masseuses offer ""soothing"" massages the way reviewers offer stinging criticisms. #Masseuse=#Reviewer #Massage=#Criticism",1
"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child! #Idiot",1
"EXO COMING SOON 2015 Better pray this is better with 10 members *sighs* But either way, obssessed fans would still be obssesed ._.",0
Don't let John Stewart know,0
Sad that when someone drinks they treat you like shit and won't talk to you.,0
Landmark in the sense that it conforms to the reality 99% of scientist know to be true.,1
#Consensus of Absolute Hilarious #Irony – #MichaelMann to lecture on #Professional #Ethics for #Climate #Scientists? http,1
http #TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2,0
#UKArtistOnly @user @user @user present. #UKUntoldStory #MIXTape #GetOn #DUCMG,0
"Math presentation, ap history test, ap science test, and whatever the hell we're doing in Asgill... Today should be fun!",1
"The best love is the kind that awakens the soul, and makes us reach for more...",0
I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD,0
Today is awesome!,1
@user One of those obvious when you see it but oh so clever ideas!! Glad you approved!,0
@user - p.s. strong tweet. particularly Horatio's involvement in the matters #bloodlinecontinues xxx,0
Worked both jobs between 545am and 830pm w 15 minutes between jobs. Already planned to sleep immediately after work tomorrow.,0
"Peshawar school massacre: Pak must know their greater enemy is terrorism, not India.#Peshawarattack",0
"The Catholic Church is amellennialist, and does not believe in the Rapture, for what it is worth.",0
Youve got to just love the efficiency @user two-day service! #7DayService #prioritymail #hahahaha http,1
"Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive, I'm so technologically advanced..",1
@user I think it's a safe bet it won't fit the crime.,0
itsfunny bc people think im quiet but im just listening toeveryones convos and figuring out ur weaknesses todestroy u later in life #sarcasm,1
is too complex a word for him to understand @user @user @user,0
Probably just scarred the cleaning lady half to death because she didn't know I was home.,0
Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold #HolyRosary4life #SeniorB,0
Hummingbirds #Are #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the... http,0
#034i #100 #Glitter #Inside #Just #Lamp #Of Please RT: http http,0
Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - http #photo,0
Imagine if schools spent $70 million on education.,1
Now I see why this play wasn't reviewed. Because it wasn't even close. http,1
"Cry me a river, OP.  I'm thrilled that ENDA passed and fundies can't be discriminatory bigots in the workplace any longer.",1
"http://afrocityblog. files. wordpress. com/2009/04/black-man-tea-party. jpg maybe if you had socialism people would be able to put their apostrophe in the right place.  As someone from outside the US it is just absolutely alien that people are on the streets with placards complaining about ""socialism"" especially when you see the exact people who are the ones protesting.  I was in the US recently and I took a cab in St Louis, the cab driver was an older American who had bad health little or no healthcare as I understood it but he spent the entire journey complaining about socialism.  As a Swede/Brit/European my head just cannot get around the concept of someone whose life would be orders of magnitude better complaining about socialist beliefs.  The ruling classes have through a very cunning media campaign managed to dupe the working classes.",1
"Get on the work bus, driver turns his music on and the first song on is 'another day in paradise' #irony",1
@user @user true n that's y we r jaded EVERY YEAR,0
Well said @user! I for one am fed up of all these women breastfeeding ostentatiously!,1
I just love 160 question tests in the morning.,1
Can I ask why we didn't hv GEJ n PDP trending yesterday night http,1
Love the fact that are school smells like a sewer.,1
feeling well,0
If this year wld be filled w all these rainy days it wont be so cool a cool way to start e year,0
Now I remember why I buy books online @user #servicewithasmile,1
can you imagine being in high school today with a delusional dad making a fool of himself on the internet @user,0
"This person has an interesting view of what ""traditional"" means.",0
Last day of school it was so much fun but not much people came. what a shocker,1
@user Is it on display at any given time at Ryerson?,0
Nooooooooooo again it's on!!! #PickANewSong #CantStandIt,0
"She said nope, I'm only getting gift cards...ones she bought using her credit card points. .",1
"The secret of #change is to focus all your energy, not on fighting the old, but on building the new. ~Source Unknown #Quotes #QvAW",0
"There's millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.",1
@user Lol I hope that's a good kinda crazy,0
Chillax Bitches. why is my face so squished. #fireball http,0
@user miss u lots and lots like jelly tots,0
"Yoga pants, a sweatshirt, and nikes, am I @user yet?",0
"@user So, this Topless Feminist was just looking for someone to love?",1
"Wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration.",1
Uh-oh. Better head for the hills. #storm #clouds #seekshelter http,0
@user @user yip most likely the next time I get #suckered into #making anotherone,0
Lol RT @user: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back,0
At http -- The sun finally decided to play #beastside #tahiti http,1
@user People who are drinking and driving now please,0
Well you just have to look... Don't you ?? #wrestling #SportsEntertainment #wwe #raw or #smackdown #co... http,0
Bet that was #limbs in the Sunderland end,0
watching Elf was a prime decision tonight,0
@user just trying to confuse you all,0
"If his Twitter account is any sign, then this book looks to be a must read id rather read twilight http",1
Is it plagiarism if they ghost wrote the book for him in the first place?,1
@user still out w/ back sprain?,0
@user nice to know that you give me so much importance. :) :] @user n,1
Nothing like waiting at an airport. #youcanthearit,1
"Tell that to the executive branch, who have violated established law by continually making alterations and exempting people from it.",0
They have #been seen www.MonsterMMORPG. com since. gist by #MonsterMMORPG #darumaka,0
"@user @user if accurate, v sad indeed",0
"somebody wake me up early tomorrow ive been facing weird aches in my back since early december .,. and why do u think that relates madaka",0
This has been the modus operandi of the GOP since Obama was elected - it's time to clear out the dance floor.,0
$780 in food stamps (plus WIC)!   That's some lavish dining!,1
@user good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion ;),1
It's hard to take people seriously who can't spell and think grammar is a type of cracker.,0
#ready for doing #business today #tiredashell #coffeecoffeecoffee #morecoffee #... http http,1
Just seen 3 bikes on bikes.,1
"Don't you love that they also gave themselves millions in farm subsidies for their own agri-corp farms.  Not their districts, themselves.  My TP congressman voted yes to it while voting to cut food stamps.  He doesn't get the subsidies but he was part of the shutdown so I give him a hard time about it.",1
#Minivan #Mom #Ebony #Wilkerson #Guilty #By #Reason #of #Insanity: #Judge: A Florida judge ruled Friday that... http,0
That moment you drop your phone right after your kid gives you a case for Xmas but before it's actually opened and put to use.,1
#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid. http,0
Hope everyone is having a lovely Marxist Christmas,1
Over on CBS at noon is #BALvsMIA. FOX has #SEAvsPHI after the #Saints. #NFL,0
@user @user @user Oh wow your talking Skype! Cool!,1
We are MAD Gamers: http Follow @user #Wellington #NewZealand http,0
"And a fundy christian half-term governor, with delusions of grandeur, is one of the best sources for comedy in America.",1
Can't say no to that @user try now. Lets go @user we can do this #COYQ,0
Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :),0
hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH. #2014MAMA,1
What normal people see vs. what I see @user http,0
i'm really stoked about going abroad in the fall. and well next week but that's for completely different reasons. #imissmyboyfriend,0
"Unmarried sex is only bad if the female has an orgasm, because women are sinful vile things who don't deserve enjoyment.",1
"Woke up with my foot the size of a balloon, that's just what I needed.. #not #ouch",1
The Koch Brothers are driving society into a 21st century feudalism.,0
#Heisenberg Uncertainty Principle: Whatever you study you also change. #JurassicParkTheLostWorld #JurassicWorld #BreakingBad,0
"If you remove the ""christian"" qualifier, you can see what a self-evident statement that is.  Progressives are consistently at the forefront of social justice?  YOU DON'T SAY!  [How come this headline gets to be President of Tautology Club?? ](http://xkcd. com/703/) Huh?  ;]",1
"Like @user? Visit http for articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum #ATL",0
@user this Friday lit,0
It seems horribly unfair - and it is - but if we didn't keep paying them - or if we paid them minimum wage as others have suggested - then the wealthiest politicians would hold out forever until they got what they wanted and people who weren't already rich would be disincentivized to run for office at all.  The 1% would be even more grossly over represented than they already are and have even more of an advantage than they already do.,1
I miss the days when all my close friends lived in the same city.,0
@user y'all are doing a great job at keeping people safe,1
"@user @user If you need a #dev #environmnet #then #a #great #pick. For #regular #web #stuff, I #do #like #it",0
#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http,0
"you dont, fish and mammals have nothing in common @user @user @user @user",0
"Well I suppose as long as I keep my chain saw on idle and don't point it at anyone I should be able to walk around town with it and nobody should be concerned, right?",1
Laptop speakers are too quiet for music & simply too loud for porn !#Irony,1
I saw you driving that car you filthy whore...,1
"It's a novel way to ""balance your budget"".   Appropriate for spending and then just not pay the bill.",1
"He's a cloned turd all around, that's for sure.",0
Oh how I love fainting randomly,1
&gt; ~~Cross country organisers force US teen out of a race by assigning her the number 666~~ US teen voluntarily drops out of race due to irrational religious objection to the number 666.  FTFY,1
@user How dare @user not pass legislation to force people to catch buses on those routes. Should be a life in jail.,1
"It's already on the books in New York, but the Democratic &amp; Republican politicians think it'd be better to give the billions of dollars back every year rather than fully funding our needed social programs.",0
"Is your internet a bit slow today? Blame a thick, wet, cable: http",0
"Christmas shopping take 2, the weekends attempt was a waste of time so lets try again #CantWait",1
I guess we're getting timed on who we can spend time with.,0
"Oh dear, some people don't get #irony",0
I love being on hold. Especially when the music is so great.,1
Watch amazing race contestant talk juicy! http,0
I wish more of my fellow Tennesseeans would vote against her when we have the chance.,0
So I'm the school nurse today. And I have a fever. #irony,1
.@user Isn't it great how all those ppl have done a public mea culpa since that didn't happen?,1
Found out the reason that weekend closer makes my life miserable is because I'm atheist. #hypocrite #atheistproblems #serverproblems,0
If only I could be a cooler kid xp lol I'm such a nerd #can #i #know #when #im #not #gonna #get #rejected,0
"MyFace, the first offline social network",0
#page#found#404 http,0
@user @user an e-reader would definitely help save my life if someone broke into my house. Good call,1
Incredible insight on the @user #bornrisky campaign: http #amputee #movement #equality #art #prosthetics,0
Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.,1
Sounds like the complete opposite of Catholicism.,0
The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments),0
final labs coursework submitted!! now to treat myself by catching up with the whole semester's lectures #winning #not,1
"I do hope you Anti #GamerGate'rs will sleep better, knowing that sabotaging charities would make you more respectable in society. #sarcasm",1
You guys seriously need to try this game http #BananaBonanza,0
@user nice to see you admit your errors slightly different from your earlier stats for 2014! @user,1
"Must be a ""racist"" too.  /sarc",1
Gotta go back to work tonight,0
@user then later he snuggles up to The Royals with giddy glee #Irony,1
@user I need a spot for my birthday,0
This is a song??? Awful!! http,0
@user Thei rights to protest ends where my fundamental rights begin. They cannot take my right of earning livelihood and free movement.,0
Don't we give people meds for seeing or belivinbelieving in things they think are real?,1
@user how do you like that loss son?,0
"YOU>@user< DO NOT represent ALL blacks in fact, most reject you @user @user @user @user",0
@user I guess not. Stop insulting me.,0
But someone selling a pack of cigarettes gets a death penalty #EricGarner,1
@user I moved here from north Jersey and was a big Rangers fan until the Coyotes came to town. Where are you from?,0
"#Terror on high Seas ... Fishing boat, allegedly from #Pakistan, blows up at sea ... http",0
Florida authorities say 1 police officer shot and killed http #Florida #TarponSprings #TampaBay,0
@user @user Can we bring back Youkilis? Remember when 30 year old Youk charged mound & 19 year old Porcello dropped him? #RedSox,0
@user u do really need to get a wee bit more lol,0
Listened to Gimme Shelter while driving in the rain,1
I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .,0
Getting ready to ship surplus ink cartridges out to Nunavut communities- yup that's a great use of time/resources! #sofulfilled,1
"Well now the festive season has begun, let's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm",1
Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining,1
"@user LOL aye you're a funny fecker-;) And anytime Ironside, you fancy a wee race just let me know!!",1
"Went off the road this morning as did my English professor , thank you FSU for your concern for commuters",1
Just ordered 10 new pairs of underwear from Victoria Secret #yay,0
A design firm's holiday card skewers corporate jargon. Hand biting mouth? #jargon #design http,1
@user @user @user Remember when Pres. spoke of how great America is and how strong we the people are if we work together?,0
"Nope, this is not the view of the majority of Christians (either around the world now, or throughout history), but it is typical of what are called ""Dispensational Premillennialists,"" and they happen to have a pretty strong (but weakening) presence in the churches of America, particularly in the south.",0
She can get it raw !!!,0
"I agree with that now, and I agreed with it when I was an atheist.",0
@user You are freer in Bethlehem than you would be anywhere in rest of the Arab world! much,1
#instacraze #addiction at http,1
Glad there's not a typhoon where we go on holiday in 4 weeks. #fml,1
@user yup it must be good to be ivy league Educated because it does alot of good,1
Oh how I love this http,1
Merry Christmas to all those soldiers out there that couldn't make it home! I love you all,0
Has @user @user shown up to speak with #ZemirBegic family yet?,0
I'm pretty sure I have a snowman problem.,0
@user @user he captures the spirit of devolution so well,1
That's nice.,1
@user I do love a chilled night in. Saves having a hangover to thank you hun X,0
Constipated from eating nothing but shit for three weeks.,1
Long day and its not going to be possible without my good friend #coffee,0
@user now that's just mean. #sorrynotsorry,1
"#Sopping #wet #Squishing #mud #between #toes... Well, why ... #Swimming in a #mud #puddle",0
Nice budget PC there.,1
@user Can U use Smartphone? http APP PAYS you! See-http Go 2: http,0
"Is there a ""like"" tab on me? I'm not a facebook status to be liked by people... #sarcasm #RudeButTrue",1
Fav part abt Xmas day..getting merry Xmas tweets from ppl who NEVER talk to me #kys #idontcare,1
@user @user Progressive socialism & liberalism must push the victim hood idea in order to continue.,0
Finals week plus hearing that my grandma is in the ICU = amazing #letmegohome,1
Oh we get to see The Queens Garden on #itv after she addresses the nation. Just what I always wanted,1
It should have absolutely none.,0
Urban Glam High Heel Earrings $7 Leave email for invoice http,0
Thank God that the wait for an appointment is only until February.,1
@user really showing me the fastest LTE around #speedtest http,1
08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks,1
"""Might go back to bed it's easier then making the effort"" @user #wrong",0
Glad to know my friends are supportive,1
"I'm sorry, but does anyone actually believe that the Slate article is meant to be taken seriously?  If so, there's some hard-hitting journalism over at The Onion that's sure to catch your interest, too.",1
Had to take a #PatioPics - snow falling still. This was totally clear when I went to sleep. #WCCO http,0
..and another http #freelesson #english #esl #tesl @user,1
Climate change redux: CALIFORNIANS experience drought & voted for bonds to cover.Climate changed &now we have most rain in 100 years.,1
Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again,0
Can't even explain how excited I am for tomorrow.,0
The people supporting police violence seem to be the same assholes that scream about government over-reach. #cognitivedissonance,1
It's almost 1am and @user and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults.,1
An answer to the one who criticize #feminism http #Uglygirlsclub #fourthwave,1
"As a girl,my reason not to put on makeup is I'm satisfied with my face,unlike you bitch! #winter",0
#Cuba #sees #long #struggle #ahead #before #U.S. #lifts #embargo. http via @user,0
@user I also support instantly murdering 12 year olds with fake plastic guns in public parks...,0
Even getting cooked breakfast.. Hes defo up to something,0
"Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @user are some winners. #not #senioritisisreal #losers",1
In Scotland ( the little country that's attached to the north of England),0
"But @user was trying to find us, and my battery died. Guess how he found us? Yes, that bastard wand! !!!!!",1
